year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership
2005,867,11.02301,7.081708,4.406719,0.1764706,10.59663,0.0,1,0,0
2006,867,9.978595,8.443977,4.382027,0.1764706,9.533365,0.0,1,1,0
2004,868,11.22562,9.581903,4.60517,0.09,10.93239,0.0,1,0,0
2005,868,12.01549,9.826607,4.787492,0.09,11.83938,0.0,0,0,0
2006,868,12.71015,10.40244,5.010635,0.09,12.21744,0.0,0,0,0
2004,869,12.50172,11.31569,6.933423,0.1423002,12.05513,0.0,0,0,0
2005,869,12.94801,11.67691,7.130899,0.1423002,12.44351,0.0,0,1,0
2006,869,13.017,11.69525,7.090077,0.1423002,12.58142,0.0,0,1,0
2004,870,11.15078,8.382747,4.454347,0.6511628,10.93907,0.0,1,1,0
2005,870,10.83545,8.478453,4.454347,0.6511628,10.51407,0.0,1,1,0
2006,870,10.52218,9.818474,4.812184,0.6511628,10.25414,0.0,1,1,0
2004,871,10.64485,10.45898,6.656726,0.0732648,10.4801,0.0,0,1,0
2005,871,10.34785,10.49819,6.630683,0.0732648,10.1523,0.0,0,1,0
2006,871,10.10152,10.26778,6.222576,0.0732648,9.583971,0.0,0,0,0
2004,872,9.898977,8.612503,4.094345,0.2833333,9.753942,0.0,0,0,0
2005,872,10.81094,8.930627,4.584968,0.2833333,10.30595,0.0,0,0,0
2006,872,10.6516,8.943898,3.258096,0.2833333,10.20511,0.0,0,0,0
2004,873,13.58421,13.34774,7.789868,0.1721854,13.34208,0.0634249,1,0,1
2005,873,13.52665,13.58234,7.824046,0.1721854,13.25904,0.0,1,1,1
2006,873,13.57732,13.62752,7.813187,0.1721854,13.37343,0.0559781,1,0,1
2004,874,9.810823,8.014997,4.330733,0.1973684,9.566405,0.0,0,0,0
2005,874,9.819018,8.02617,4.26268,0.1973684,9.408371,0.0,0,0,0
2006,874,10.53049,8.058328,4.394449,0.1973684,10.03495,0.0,0,0,0
2004,875,9.970819,9.779454,4.584968,0.4897959,9.445175,0.0,0,1,1
2005,875,8.086411,9.779624,4.382027,0.4897959,5.298317,0.0,0,0,1
2006,875,9.554639,9.583076,4.682131,0.4897959,8.970432,0.0,0,1,1
2004,876,13.01482,11.915,5.135798,0.1647059,12.70677,0.0,0,0,0
2005,876,13.37933,11.97212,5.252274,0.1647059,13.10371,0.0,0,0,0
2006,876,13.46983,11.95064,5.123964,0.1647059,13.2747,0.0,0,0,0
2004,877,9.171495,7.050123,3.135494,0.3913043,8.190908,0.0,0,1,0
2005,877,9.441452,6.659294,3.135494,0.3913043,8.318742,0.0,0,1,0
2006,877,9.597642,6.690842,3.135494,0.3913043,8.727941,0.0,0,1,0
2004,878,9.822603,7.279319,4.094345,0.15,9.296977,0.0,0,0,0
2005,878,10.02438,7.358831,3.401197,0.15,9.802009,0.0,0,0,0
2006,878,10.70302,7.467371,4.174387,0.15,10.47433,0.0,0,0,0
2004,879,10.29248,7.937375,3.496508,0.1515152,10.12427,0.0,1,1,0
2005,879,11.01567,8.517193,3.912023,0.1515152,10.64328,0.0,1,1,0
2006,879,10.79138,8.733916,4.276666,0.1515152,10.47881,0.0,1,1,0
2004,880,9.916107,7.769801,3.218876,0.12,9.579695,0.0,0,0,0
2005,880,10.15191,7.787382,3.401197,0.12,9.917884,0.0,0,0,0
2006,880,10.32351,7.819636,3.218876,0.12,9.960293,0.0,0,0,0
2004,881,10.76562,9.765948,4.867535,0.2076923,10.17329,0.0,0,0,0
2005,881,10.82536,9.78583,4.941642,0.2076923,10.2716,0.0,0,1,0
2006,881,11.05279,9.784929,4.962845,0.2076923,10.59633,0.0,0,1,0
2004,882,9.720165,8.354439,4.219508,0.0,9.478534,0.0,0,1,0
2005,882,9.520761,8.354674,4.204693,0.0,9.34749,0.0,0,1,0
2006,882,9.633645,8.354674,4.127134,0.0,9.433484,0.0,0,1,0
2004,883,9.11041,5.575949,3.583519,0.0,9.010913,0.0,0,0,0
2005,883,9.5418,6.745236,2.484907,0.0,9.358761,0.0,0,0,0
2006,883,9.392662,6.131227,3.401197,0.0,9.18697,0.0,0,0,0
2004,884,9.392662,7.705263,4.110874,0.1311475,9.047821,0.0,0,0,0
2005,884,9.449357,7.700748,4.110874,0.1311475,8.340456,0.0,0,0,0
2006,884,10.11253,7.705263,3.988984,0.1311475,9.308918,0.0,0,0,0
2004,885,9.569412,8.011355,3.610918,0.1891892,9.317309,0.0,0,1,0
2005,885,9.903487,8.294049,4.110874,0.1891892,9.694616,0.0,0,1,0
2006,885,10.41121,8.306472,3.806663,0.1891892,10.22698,0.0,0,1,0
2004,886,9.892932,8.36637,4.804021,0.0163934,9.833548,0.0,0,0,0
2005,886,9.972548,8.54091,4.672829,0.0163934,9.901485,0.0,0,0,0
2006,886,10.28432,8.388223,4.663439,0.0163934,10.0792,0.0,0,0,0
2004,887,9.278653,7.066467,5.049856,0.0641026,9.007122,0.0,0,0,0
2005,887,9.505991,7.749322,5.010635,0.0641026,9.232101,0.0,0,0,0
2006,887,9.566615,8.024207,5.02388,0.0641026,9.268515,0.0,0,0,0
2004,888,10.94359,9.2399,4.442651,0.0705882,10.79663,0.0,0,0,0
2005,888,10.68121,9.118225,4.553877,0.0705882,10.44523,0.0,0,0,0
2006,888,10.42822,9.118225,4.564348,0.0705882,10.18422,0.0,0,0,0
2004,889,10.56749,9.381938,5.897154,0.1098901,10.07622,0.0,0,1,1
2005,889,10.51108,9.569412,5.780744,0.1098901,10.10111,0.0,0,1,1
2006,889,10.91999,9.596962,5.929589,0.1098901,10.37287,0.0,0,1,1
2004,890,11.19014,10.15475,5.634789,0.3214286,10.6733,0.0,1,1,0
2005,890,11.34048,10.1716,5.634789,0.3214286,10.81497,0.0,1,1,0
2006,890,11.74831,10.14714,5.736572,0.3214286,11.08854,0.0,1,1,0
2004,891,11.33968,9.614338,5.652489,0.0526316,10.7443,0.0,0,0,0
2005,891,11.44668,9.802009,5.57973,0.0526316,11.01073,0.25,0,0,0
2006,891,11.60824,9.802009,5.703783,0.0526316,11.19939,0.25,0,0,0
2004,892,9.906283,8.159375,4.61512,0.039604,9.883897,0.0,1,0,0
2005,892,10.22557,8.221479,3.688879,0.039604,10.09988,0.0,1,0,0
2006,892,10.03056,8.452548,3.688879,0.039604,9.850614,0.0,1,0,0
2004,893,10.99976,11.30951,6.329721,0.1693405,10.78568,0.0,1,0,0
2005,893,11.31958,11.30946,5.46806,0.1693405,10.80426,0.0,0,0,0
2006,893,10.94482,11.38509,5.963579,0.1693405,10.4607,0.0,0,0,0
2004,894,10.0808,8.326517,3.332205,0.3214286,9.985436,0.0,0,0,0
2005,894,10.2552,8.326033,4.356709,0.3214286,9.925738,0.0,0,0,0
2006,894,10.39207,8.245384,4.744932,0.3214286,9.815421,0.0,0,0,0
2004,895,11.07903,10.46299,5.590987,0.2126866,10.56767,0.0,0,1,0
2005,895,12.73328,10.82397,5.723585,0.2126866,12.20927,0.0,1,1,0
2006,895,12.94223,11.15925,5.799093,0.2126866,12.11032,0.0,0,1,0
2004,896,11.74046,11.13444,6.2186,0.3047809,10.73792,0.0,1,1,1
2005,896,11.77051,11.1883,6.216606,0.3047809,11.12195,0.0,1,1,1
2006,896,11.72812,11.20561,6.304449,0.3047809,11.06191,0.0,1,1,1
2004,897,10.26723,9.367344,4.787492,0.1,9.860997,0.0,0,0,0
2005,897,10.69897,9.367344,4.787492,0.1,10.14211,0.0,0,0,0
2006,897,11.02533,9.522227,4.60517,0.1,10.26291,0.0,0,0,0
2004,898,11.33296,11.16074,4.941642,0.2428571,10.59663,1.0,0,1,0
2005,898,11.46058,11.2706,5.099866,0.2428571,10.77038,1.0,0,1,0
2006,898,11.08904,11.49822,5.159055,0.2428571,10.62225,1.0,0,1,0
2004,899,9.089753,5.081404,3.433987,0.0,8.584104,0.0,0,1,0
2005,899,9.648595,6.194406,3.433987,0.0,9.187072,0.0,0,1,0
2006,899,10.22991,6.165418,3.465736,0.0,9.591103,0.0,0,1,0
2004,900,11.6519,9.581903,4.60517,0.28,11.40228,0.0,0,0,0
2005,900,11.6647,9.581903,4.60517,0.28,11.06664,0.0,1,0,0
2006,900,11.85033,9.581903,4.60517,0.28,11.31203,0.0,1,0,0
2004,901,9.407961,7.97074,2.70805,0.2,9.126198,0.0,0,1,0
2005,901,9.555347,8.169053,2.995732,0.2,9.237955,0.0,0,1,0
2006,901,9.936439,8.18535,2.995732,0.2,9.848503,0.0,0,1,0
2004,902,8.547723,6.828712,3.688879,0.075,8.042378,0.0,0,0,0
2005,902,10.10029,6.856462,3.688879,0.075,9.577065,0.0,0,0,0
2006,902,10.44173,7.021084,3.912023,0.075,9.852194,0.0,0,0,0
2004,903,10.49211,8.999619,4.828314,0.088,9.848186,0.0,0,0,0
2005,903,10.23387,9.047821,4.828314,0.088,9.803667,0.0,0,0,0
2006,903,10.54218,9.018575,4.867535,0.088,10.03473,0.0,0,0,0
2004,904,10.93738,7.230563,3.7612,0.0,10.69725,0.0,0,0,0
2005,904,9.493261,7.229839,3.912023,0.0,9.224243,0.0,0,0,0
2006,904,10.75492,8.760923,4.382027,0.0,10.45467,0.0,0,1,0
2004,905,10.66078,8.268732,4.094345,0.5166667,10.42297,0.0,0,0,0
2005,905,10.94729,6.016157,4.094345,0.5166667,10.73987,0.0,0,0,0
2006,905,10.40335,5.991465,3.931826,0.5166667,9.937889,0.0,0,0,0
2004,906,11.87875,8.86785,4.317488,0.1866667,11.87708,0.0,0,0,0
2005,906,12.20552,8.961879,4.382027,0.1866667,11.98055,0.0,0,0,0
2006,906,12.35013,9.585346,4.564348,0.1866667,11.88763,0.0,0,1,0
2004,907,14.36964,12.8124,7.613819,0.3055281,13.92522,0.0177993,1,1,1
2005,907,14.78344,13.12747,8.229244,0.3055281,14.39263,0.0,1,1,1
2006,907,15.00332,13.2503,8.308446,0.3055281,14.64259,0.0,1,1,1
2004,908,9.721006,7.98105,3.258096,0.2307692,9.212937,0.0,0,0,0
2005,908,9.719564,7.982758,3.258096,0.2307692,9.390994,0.0,0,0,0
2006,908,11.17857,8.020927,3.258096,0.2307692,10.30156,0.0,0,0,0
2004,909,11.26764,9.714564,5.267858,0.2319588,10.12411,0.0,0,1,0
2005,909,11.89533,9.831991,4.955827,0.2319588,11.18553,0.0,0,1,0
2006,909,11.95819,8.162802,4.442651,0.2319588,11.27253,0.0,0,1,0
2004,910,8.880446,6.872128,3.135494,0.0434783,8.024207,0.0,0,1,0
2005,910,10.19429,6.937314,3.218876,0.0434783,9.338734,0.0,0,1,0
2006,910,10.45045,7.12206,3.218876,0.0434783,9.705524,0.0,0,1,0
2004,911,12.54162,13.45608,6.077642,0.1536697,12.12294,0.0,1,1,1
2005,911,12.78716,13.68543,5.998937,0.1536697,12.30774,0.0,1,1,1
2006,911,13.00773,13.20053,5.993961,0.1536697,12.52089,0.0,1,1,1
2004,912,9.278934,6.522093,3.828641,0.1086956,8.993427,0.0,0,0,0
2005,912,9.556055,6.526495,3.828641,0.1086956,9.389406,0.0,0,0,0
2006,912,9.815203,6.54535,3.828641,0.1086956,9.666498,0.0,0,0,0
2004,913,11.30183,10.54621,5.476463,0.1715481,11.01365,0.0,1,1,0
2005,913,11.31533,10.64842,5.590987,0.1715481,11.02798,0.0,0,1,0
2006,913,11.10736,11.0021,5.411646,0.1715481,10.69928,0.0,0,1,0
2004,914,11.67008,8.38389,4.060443,0.0862069,11.64736,0.0,0,0,0
2005,914,11.81997,8.38389,3.871201,0.0862069,11.8059,0.0,0,0,0
2006,914,12.05047,8.405368,3.951244,0.0862069,11.80956,0.0,0,0,0
2004,915,13.13029,11.85081,6.635947,0.152231,12.92148,0.0,0,0,0
2005,915,13.35972,12.35246,6.709304,0.152231,13.1611,0.0,0,0,0
2006,915,13.49382,12.36635,6.689599,0.152231,13.29168,0.0,0,0,0
2004,916,11.92185,11.87811,6.966967,0.2092366,10.31311,0.0,1,1,0
2005,916,11.9007,11.88271,6.964136,0.2092366,10.52999,0.0,0,1,0
2006,916,11.3255,10.85228,6.487684,0.2092366,10.44479,0.0,0,1,0
2004,917,9.763535,7.213032,3.433987,0.0322581,9.62503,0.0,0,0,0
2005,917,9.764168,7.213768,3.433987,0.0322581,9.618535,0.0,0,0,0
2006,917,9.683776,7.217443,3.433987,0.0322581,9.547455,0.0,0,0,0
2004,918,9.888323,5.159055,1.94591,0.2857143,9.751734,0.0,0,0,0
2005,918,9.162724,5.135798,2.302585,0.2857143,8.370085,0.0,0,0,0
2006,918,8.557375,5.135798,2.302585,0.2857143,8.271293,0.0,0,0,0
2004,919,9.632072,7.566828,3.555348,0.1428571,9.237469,0.0,1,0,0
2005,919,9.715047,7.609862,3.555348,0.1428571,9.399472,0.0,0,0,0
2006,919,9.885629,7.921535,3.526361,0.1428571,9.59199,0.0,0,0,0
2004,920,9.882468,6.79794,2.772589,0.0625,9.468928,0.0,0,0,0
2005,920,9.729135,6.79794,2.772589,0.0625,9.376956,0.0,0,0,0
2006,920,9.374668,6.79794,2.772589,0.0625,9.162095,0.0,0,0,0
2004,921,12.7661,12.48365,7.185387,0.2386364,12.57731,0.036991,0,1,0
2005,921,12.82933,12.37023,7.179308,0.2386364,12.29271,0.0,0,1,0
2006,921,12.95543,12.37023,7.126891,0.2386364,12.20218,0.0,0,1,0
2004,922,9.79423,4.682131,2.079442,0.0,9.746658,0.0,0,0,0
2005,922,9.959395,5.420535,2.079442,0.0,9.911456,0.0,0,0,0
2006,922,10.22194,4.770685,2.079442,0.0,10.24853,0.0,0,0,0
2004,923,12.90127,10.94521,4.927254,0.2028985,11.93102,0.0,0,1,0
2005,923,13.09624,10.96556,4.61512,0.2028985,12.20165,0.0,0,1,0
2006,923,13.31332,11.45984,4.70953,0.2028985,12.77172,0.0,0,1,0
2004,924,9.538204,6.363028,3.555348,0.0,9.221083,0.0,0,0,0
2005,924,10.23996,7.003066,3.583519,0.0,9.932318,0.0,0,0,0
2006,924,10.22738,7.333023,3.583519,0.0,9.893437,0.0,0,0,0
2004,925,11.05832,9.418492,4.997212,0.0472973,10.7292,0.0,0,0,0
2005,925,11.21209,9.674829,4.875197,0.0472973,10.78492,0.0,0,0,0
2006,925,11.47637,9.669915,4.882802,0.0472973,11.36216,0.0,0,0,0
2004,926,9.789591,7.625595,3.367296,0.0689655,9.370075,0.0,0,0,0
2005,926,10.10426,7.907284,3.367296,0.0689655,9.829679,0.0,0,0,0
2006,926,10.38003,7.88307,3.367296,0.0689655,10.21475,0.0,0,0,0
2004,927,9.649885,8.70616,4.094345,0.0833333,9.151863,0.0,0,0,0
2005,927,9.543951,8.420682,4.094345,0.0833333,9.139918,0.0,0,0,0
2006,927,9.638219,8.508152,4.094345,0.0833333,9.12913,0.0,0,0,0
2004,928,10.53388,10.29981,6.100319,0.0560538,9.834726,0.0,1,1,0
2005,928,10.3814,10.64359,6.148468,0.0560538,10.16308,0.0,1,1,0
2006,928,10.55524,10.10859,6.086775,0.0560538,10.40341,0.0,1,1,0
2004,929,8.849227,6.107023,3.828641,0.0652174,8.443116,0.0,0,0,0
2005,929,8.950274,6.086775,3.806663,0.0652174,8.665613,0.0,0,0,0
2006,929,9.014325,6.109248,3.688879,0.0652174,8.485909,0.0,0,0,0
2004,930,12.1593,10.32253,6.793466,0.4024664,10.57188,0.0,1,1,0
2005,930,12.29308,10.8144,6.796824,0.4024664,11.03059,0.0,1,1,0
2006,930,12.40312,11.78055,6.918695,0.4024664,10.94807,0.0,1,1,0
2004,931,11.98293,9.740969,4.70048,0.4818182,11.56459,0.0,0,0,0
2005,931,13.21529,10.72071,5.416101,0.4818182,12.8861,0.0,0,0,0
2006,931,13.06656,10.76219,5.416101,0.4818182,12.69204,0.0,0,0,0
2004,932,8.65626,8.337588,3.465736,0.125,7.625595,0.0,0,1,0
2005,932,8.691147,8.442254,3.465736,0.125,7.625595,0.0,0,1,0
2006,932,8.558335,8.468843,3.465736,0.125,7.950502,0.0,0,0,0
2004,933,10.23617,8.321908,4.532599,0.0537634,10.04945,0.0,1,1,0
2005,933,9.496271,8.395025,4.521789,0.0537634,9.20251,0.0,1,1,0
2006,933,9.2956,7.892826,3.401197,0.0537634,8.916908,0.0,1,0,0
2004,934,8.60886,6.774224,4.382027,0.1,8.281724,0.0,0,1,0
2005,934,10.15425,8.630522,4.41884,0.1,9.825526,0.0,0,0,0
2006,934,9.916404,9.658226,4.867535,0.1,9.472705,0.0,0,1,0
2004,935,8.535033,7.701653,2.397895,0.3636364,8.37862,0.0,0,0,0
2005,935,8.299037,7.757906,2.70805,0.3636364,8.294049,0.0,0,0,0
2006,935,8.455317,7.863267,2.564949,0.3636364,8.318742,0.0,0,0,0
2004,936,10.19197,8.716044,4.454347,0.127907,9.85014,0.0,0,0,0
2005,936,10.52675,9.735542,4.406719,0.127907,10.18991,0.0,0,0,0
2006,936,10.89061,10.10234,4.382027,0.127907,10.73339,0.0,0,0,0
2004,937,10.22807,8.792094,4.836282,0.0396825,9.815804,0.0,0,0,0
2005,937,10.56256,8.676076,4.828314,0.0396825,10.1346,0.0,0,0,0
2006,937,9.981374,8.598405,4.812184,0.0396825,9.668398,0.0,0,0,0
2004,938,9.852194,8.758255,5.393628,0.0181818,9.340228,0.0,0,0,0
2005,938,10.18339,9.510445,5.438079,0.0181818,9.638871,0.0,0,0,0
2006,938,10.75875,9.830916,5.438079,0.0181818,10.40366,0.0,0,0,0
2004,939,10.17732,9.791438,5.247024,0.2947368,9.444543,0.0,0,0,0
2005,939,9.757537,9.919263,5.247024,0.2947368,9.414994,0.0,0,0,0
2006,939,10.04863,9.919509,5.247024,0.2947368,9.097843,0.0,0,0,0
2004,940,8.665613,7.17012,4.204693,0.0447761,8.020599,0.0,0,0,0
2005,940,8.958025,7.95156,4.317488,0.0447761,8.679312,0.0,0,0,0
2006,940,9.132379,7.649693,4.248495,0.0447761,8.759355,0.0,0,0,0
2004,941,9.926764,8.183118,4.744932,0.0086957,9.500843,0.0,0,0,0
2005,941,10.16816,8.184235,4.744932,0.0086957,9.652652,0.0,0,0,0
2006,941,10.28192,8.184235,5.347107,0.0086957,9.745254,0.0,0,0,0
2004,942,12.54782,11.87757,6.428105,0.0339257,11.72031,0.0,0,1,0
2005,942,12.79884,11.98299,6.476973,0.0339257,12.03568,0.0,0,1,0
2006,942,13.01765,12.04402,6.489205,0.0339257,12.32903,0.0,0,1,0
2004,943,12.59076,11.99949,7.244227,0.2521428,12.04403,0.0,1,1,0
2005,943,12.7367,12.11888,7.16858,0.2521428,12.20872,0.0,1,1,0
2006,943,12.97849,12.1941,7.183112,0.2521428,12.39466,0.0,1,1,0
2004,944,9.785604,8.771991,5.010635,0.0933333,9.072686,0.0,0,1,0
2005,944,9.375007,8.797851,5.010635,0.0933333,8.867146,0.0,0,1,0
2006,944,10.13062,8.665613,5.010635,0.0933333,9.590146,0.0,0,1,0
2004,945,10.68277,8.444407,5.010635,0.2333333,10.20359,0.0,0,1,0
2005,945,11.12873,8.473451,5.010635,0.2333333,10.69614,0.0,0,1,0
2006,945,11.4773,9.614071,5.010635,0.2333333,11.08214,0.0,0,1,0
2004,946,12.12399,11.35041,7.293018,0.0598639,11.67572,0.0,1,1,0
2005,946,12.44509,11.40255,7.293018,0.0598639,11.88876,0.0,1,1,0
2006,946,12.73943,11.5934,7.293018,0.0598639,12.3743,0.0,1,1,0
2004,947,8.667336,8.255829,3.401197,0.1666667,8.218787,0.2894737,0,1,0
2005,947,10.19017,8.174703,3.555348,0.1666667,9.715953,0.0,0,0,0
2006,947,10.68373,8.513186,4.007333,0.1666667,10.23218,0.0,0,0,0
2004,948,12.20142,10.59195,6.070738,0.1154734,11.97505,0.0,1,1,0
2005,948,12.30782,10.52191,6.047372,0.1154734,12.01006,0.0,1,1,0
2006,948,12.25848,10.46167,6.040255,0.1154734,11.98816,0.0,1,1,0
2004,949,12.34705,11.60886,6.729824,0.1696535,11.4268,0.0,1,1,0
2005,949,12.71349,11.74412,6.751101,0.1696535,11.85977,0.0,1,1,0
2006,949,12.71626,11.79109,6.809039,0.1696535,11.534,0.0,1,1,0
2004,950,11.37743,9.442721,5.834811,0.1491228,11.15798,0.0,0,1,0
2005,950,12.39467,10.20729,5.817111,0.1491228,12.06882,0.0320382,0,1,0
2006,950,12.75101,10.2084,5.783825,0.1491228,12.62551,0.0,0,1,0
2004,951,10.48983,8.924789,4.60517,0.12,10.13971,0.0,0,0,0
2005,951,10.57388,8.925322,4.812184,0.12,10.06688,0.0,0,0,0
2006,951,10.65018,8.922658,5.47227,0.12,10.19167,0.0,0,0,0
2004,952,9.268987,8.308692,3.912023,0.06,8.807771,0.0,0,1,0
2005,952,9.558176,8.311399,3.73767,0.06,9.163249,0.0,0,1,0
2006,952,9.905485,8.311399,3.663562,0.06,9.448569,0.0,0,1,0
2004,953,9.180603,6.663133,3.091043,0.1818182,8.966101,0.0,1,0,0
2005,953,8.634087,7.313221,3.091043,0.1818182,8.382518,0.0,1,0,0
2006,953,9.194211,7.600903,3.091043,0.1818182,9.017968,0.0,1,0,0
2004,954,10.53526,8.80177,4.488636,0.0,10.39479,0.0,1,0,0
2005,954,10.76954,8.632306,4.127134,0.0,10.36565,0.0,0,0,0
2006,954,10.44027,8.605204,4.127134,0.0,10.10724,0.0,0,0,0
2004,955,8.509564,7.682943,3.688879,0.05,8.136811,0.0,0,0,0
2005,955,7.958577,8.523175,3.610918,0.05,7.299798,0.0,0,0,0
2006,955,7.874739,8.294049,3.526361,0.05,7.272398,0.0,0,0,0
2004,956,8.600615,6.118097,3.688879,0.025,8.098339,0.0,0,0,0
2005,956,9.362203,7.122867,3.688879,0.025,9.097172,0.0,0,0,0
2006,956,9.382611,7.154615,3.688879,0.025,9.003316,0.0,0,0,0
2004,957,8.855093,7.815207,3.89182,0.0816327,8.323852,0.0,0,0,0
2005,957,8.901094,8.699514,3.78419,0.0816327,8.14613,0.0,0,0,0
2006,957,8.847935,8.517193,3.73767,0.0816327,8.349957,0.0,0,0,0
2004,958,8.984569,6.749931,3.688879,0.025,8.823354,0.0,0,0,0
2005,958,10.93578,7.799753,3.637586,0.025,10.63079,0.0,0,0,0
2006,958,10.3936,7.799753,3.688879,0.025,10.01324,0.0,0,0,0
2004,959,9.556833,8.001355,3.091043,0.0,9.409519,0.0,0,0,0
2005,959,8.784163,7.820038,2.70805,0.0,8.457443,0.0,0,0,0
2006,959,8.753056,8.070906,2.70805,0.0,8.3163,0.0,0,0,0
2004,960,9.800403,8.580919,3.637586,0.0526316,9.514142,0.0,0,0,0
2005,960,8.821733,8.937219,3.637586,0.0526316,8.472196,0.0,0,0,0
2006,960,8.306472,8.937219,2.890372,0.0526316,7.590852,0.0,0,0,0
2004,961,10.17351,9.041567,4.406719,0.1463415,9.821355,0.0,0,1,0
2005,961,10.68212,9.185022,4.110874,0.1463415,9.948461,0.0,0,1,0
2006,961,11.20027,9.054855,4.025352,0.1463415,10.73182,0.0,0,1,0
2004,962,11.09818,10.17053,4.905275,0.0444444,10.81231,0.0,1,1,0
2005,962,10.63993,9.661416,4.867535,0.0444444,10.34625,0.0,1,1,0
2006,962,10.78994,9.848503,4.905275,0.0444444,10.48821,0.0,1,0,0
2004,963,8.523573,6.137727,3.555348,0.1142857,7.865572,0.0,1,0,0
2005,963,10.01145,7.937375,4.521789,0.1142857,9.699533,0.0,0,0,0
2006,963,10.40487,7.319865,3.401197,0.1142857,9.931589,0.0,1,0,0
2004,964,10.04064,7.273787,3.688879,0.075,9.868534,0.0,1,0,0
2005,964,10.11577,7.506592,4.043051,0.075,9.606428,0.0,0,0,0
2006,964,10.11739,7.843849,4.219508,0.075,9.550378,0.0,0,1,0
2004,965,9.413281,6.536692,2.995732,0.1,9.308102,0.0,0,0,0
2005,965,9.109414,6.253829,3.401197,0.1,8.863616,0.0,0,0,0
2006,965,10.20359,6.234411,3.401197,0.1,9.947983,0.0,0,0,0
2004,966,11.92415,9.972407,5.710427,0.0960265,11.63234,0.0,1,1,0
2005,966,12.53188,10.1342,5.780744,0.0960265,12.2315,0.0,1,1,0
2006,966,12.80072,10.30293,5.768321,0.0960265,12.48139,0.0,1,1,0
2004,967,10.19159,9.093919,5.31812,0.0392157,9.478151,0.0,0,1,0
2005,967,10.04412,9.047821,5.303305,0.0392157,9.392662,0.0,0,1,0
2006,967,10.40184,9.102756,5.298317,0.0392157,9.859013,0.0,0,1,0
2004,968,9.241354,7.688456,3.583519,0.1944444,8.971067,0.0,0,1,0
2005,968,9.998797,8.15191,4.330733,0.1944444,9.514879,0.2996071,1,1,0
2006,968,10.79549,8.964439,4.343805,0.1944444,10.46196,0.3005894,1,1,0
2004,969,10.56913,8.753214,4.574711,0.0309278,10.41957,0.0,0,0,0
2005,969,10.65112,8.055158,4.477337,0.0309278,10.37599,0.0,0,0,0
2006,969,10.70099,8.748305,4.442651,0.0309278,10.30561,0.0,0,1,0
2004,970,8.568076,5.786897,2.995732,0.05,8.226574,0.0,0,0,0
2005,970,10.0639,6.866933,3.044523,0.05,9.553221,0.0,0,0,0
2006,970,10.14761,7.222566,3.806663,0.05,9.576371,0.0,0,0,0
2004,971,9.97264,7.710653,3.806663,0.1111111,9.693938,0.0,1,0,0
2005,971,10.62934,8.656955,4.382027,0.1111111,10.31989,0.0,1,0,0
2006,971,11.06053,8.49699,3.806663,0.1111111,10.69716,0.0,1,0,0
2004,972,11.17997,5.337538,2.890372,0.0,11.17412,0.0,0,0,0
2005,972,9.190138,4.49981,3.465736,0.0,8.902455,0.0,0,0,0
2006,972,10.389,4.382027,3.465736,0.0,10.17122,0.0,0,1,0
2004,973,12.70338,9.012621,4.219508,0.0294118,12.43509,0.0,0,1,0
2005,973,13.16216,8.999619,4.219508,0.0294118,12.84848,0.0,0,1,0
2006,973,13.60253,8.987197,4.219508,0.0294118,13.4239,0.0,0,0,0
2004,974,11.21549,9.16858,4.49981,0.1777778,11.11785,0.0,1,1,0
2005,974,10.98529,7.965546,4.158883,0.1777778,10.74592,0.0,0,1,0
2006,974,11.59146,7.489971,3.951244,0.1777778,11.298,0.4901961,0,0,0
2004,975,10.98037,9.10019,5.181784,0.005618,10.63545,0.0,0,1,0
2005,975,11.05089,9.748587,5.181784,0.005618,10.85031,0.0,0,1,0
2006,975,11.53957,9.900985,4.624973,0.005618,11.20844,0.0,0,1,0
2004,976,8.985946,6.44572,2.833213,0.1176471,8.84246,0.0,0,0,0
2005,976,9.332558,7.114769,3.637586,0.1176471,9.172639,0.0,0,0,0
2006,976,9.792556,7.138867,3.806663,0.1176471,9.627075,0.0,0,0,0
2004,977,9.341369,6.861712,3.401197,0.0,9.181735,0.0,0,0,0
2005,977,9.417355,6.684612,3.401197,0.0,9.320987,0.0,0,0,0
2006,977,9.468851,7.414573,3.433987,0.0,9.250523,0.0,0,1,0
2004,978,9.111625,8.147867,4.060443,0.0,8.900958,0.0,1,1,0
2005,978,9.175749,8.232174,2.995732,0.0,8.800867,0.0,1,0,0
2006,978,9.572898,8.349957,4.094345,0.0,9.316501,0.0,1,1,0
2004,979,9.243775,7.649693,3.7612,0.0465116,9.098515,0.0,1,0,0
2005,979,9.124783,7.795647,3.871201,0.0465116,8.899731,0.0,0,1,0
2006,979,10.55867,7.824046,3.871201,0.0465116,10.27229,0.0,0,1,0
2004,980,10.754,8.415382,4.477337,0.5,10.30802,0.0,0,1,0
2005,980,10.16045,8.776476,4.094345,0.5,9.949416,0.0,0,0,0
2006,980,10.66383,8.939843,3.806663,0.5,10.18829,0.0,0,0,0
2004,981,10.7,9.10864,5.105946,0.0181818,10.52881,0.0,1,1,0
2005,981,10.8921,9.024011,4.997212,0.0181818,10.71686,0.0,1,0,0
2006,981,10.97951,9.21034,4.330733,0.0181818,10.68212,0.0,0,0,0
