bin,d,share,share2,share3,share4,sharenext
0.1875,1,0.1870000064,0.0349690024,0.0065392037,0.0012228311,0.3984
0.1875,1,0.1880999953,0.0353816082,0.0066552803,0.0012518582,0.6748
-0.0675,0,-0.0656000003,0.00430336,-0.0002823004,1.85189e-05,0.4346
-0.0625,0,-0.0617999993,0.0038192399,-0.000236029,1.45866e-05,0.6184
0.2175,1,0.2190999985,0.0480048093,0.0105178537,0.0023044617,0.6269
0.2325,1,0.2318000048,0.0537312422,0.0124549022,0.0028870464,0.7788
-0.1025,0,-0.1033999994,0.0106915599,-0.0011055073,0.0001143095,0.4102
-0.1475,0,-0.1499000043,0.0224700113,-0.0033682548,0.0005049014,0.4527
-0.0675,0,-0.0669,0.00447561,-0.0002994183,2.00311e-05,0.4196
-0.1875,0,-0.1865999997,0.0348195599,-0.0064973299,0.0012124017,0.3854
-0.2025,0,-0.2028000057,0.0411278423,-0.0083407267,0.0016914994,0.312
0.1425,1,0.1420000046,0.0201640013,0.0028632883,0.0004065869,0.6156
0.0675,1,0.0687000006,0.0047196901,0.0003242427,2.22755e-05,0.7056
0.0375,1,0.0364999995,0.00133225,4.86271e-05,1.7749e-06,0.5352
0.1225,1,0.1242000014,0.0154256403,0.0019158646,0.0002379504,0.4504
0.0325,1,0.0333999991,0.0011155599,3.72597e-05,1.2445e-06,0.6719
-0.2475,0,-0.2456,0.06031936,-0.0148144348,0.0036384252,0.3807
-0.2375,0,-0.238499999,0.0568822495,-0.0135664165,0.0032355903,0.4003
-0.1975,0,-0.1993999928,0.0397603571,-0.0079282149,0.001580886,0.3469
0.1875,1,0.1890999973,0.035758809,0.0067619907,0.0012786924,0.5563
0.1425,1,0.1412999928,0.019965688,0.0028211516,0.0003986287,0.6796
0.0025,1,0.0040000002,1.6e-05,6.4e-08,3e-10,0.5537
0.1075,1,0.1075000018,0.0115562504,0.0012422969,0.0001335469,0.6528
0.2475,1,0.2469999939,0.061008997,0.0150692219,0.0037220977,0.7016
-0.2425,0,-0.243599996,0.059340958,-0.0144554571,0.0035213493,0.344
0.2175,1,0.2187000066,0.0478296929,0.0104603542,0.0022876795,0.6184
0.2375,1,0.2369000018,0.0561216108,0.0132952097,0.0031496352,0.6684
-0.0175,0,-0.0179999992,0.000324,-5.832e-06,1.05e-07,0.4627
-0.0725,0,-0.0746999979,0.0055800897,-0.0004168327,3.11374e-05,0.4904
-0.0175,0,-0.0190999992,0.00036481,-6.9679e-06,1.331e-07,0.4128
0.2075,1,0.2055999935,0.0422713573,0.0086909908,0.0017868676,0.6183
-0.0625,0,-0.0601999983,0.0036240398,-0.0002181672,1.31337e-05,0.4722
-0.0575,0,-0.0555999987,0.0030913599,-0.0001718796,9.5565e-06,0.5094
0.0175,1,0.0187999997,0.00035344,6.6447e-06,1.249e-07,0.5705
0.1125,1,0.1120000035,0.0125440008,0.0014049281,0.000157352,0.7472
0.1725,1,0.1708000004,0.0291726401,0.0049826869,0.0008510429,0.621
0.1475,1,0.147300005,0.0216972915,0.0031960111,0.0004707725,0.5546
0.2075,1,0.2064999938,0.0426422474,0.0088056238,0.0018183613,0.6001
0.2225,1,0.2214999944,0.0490622475,0.0108672876,0.0024071041,0.6657
0.0425,1,0.0441000015,0.0019448101,8.57661e-05,3.7823e-06,0.4801
-0.0925,0,-0.0900999978,0.0081180096,-0.0007314326,6.59021e-05,0.3972
-0.2075,0,-0.2056999952,0.042312488,-0.0087036786,0.0017903466,0.4121
-0.1775,0,-0.1757999957,0.0309056385,-0.0054332111,0.0009551585,0.4076
0.1325,1,0.131099999,0.0171872097,0.0022532432,0.0002954002,0.6915
-0.2225,0,-0.2240999937,0.0502208072,-0.0112544826,0.0025221295,0.3934
-0.2125,0,-0.2132000029,0.0454542412,-0.0096908444,0.002066088,0.4545
-0.0925,0,-0.0910999998,0.00829921,-0.000756058,6.88769e-05,0.4107
-0.2075,0,-0.2065999955,0.0426835581,-0.0088184229,0.0018218861,0.4863
0.0125,1,0.0144999996,0.00021025,3.0486e-06,4.42e-08,0.5346
-0.0525,0,-0.0511999987,0.0026214399,-0.0001342177,6.8719e-06,0.5307
0.0625,1,0.0615000017,0.0037822502,0.0002326084,1.43054e-05,0.6934
-0.0975,0,-0.0957000032,0.0091584906,-0.0008764676,8.3878e-05,0.4057
-0.1875,0,-0.1886000037,0.0355699614,-0.0067084949,0.0012652222,0.1956
0.2475,1,0.2493000031,0.0621504915,0.0154941177,0.0038626836,0.4639
-0.2325,0,-0.2316000015,0.0536385607,-0.0124226907,0.0028770952,0.3625
0.0775,1,0.0758000016,0.0057456402,0.0004355195,3.30124e-05,0.73
-0.2375,0,-0.2386000007,0.0569299604,-0.0135834886,0.0032410204,0.2273
-0.2225,0,-0.2229000032,0.0496844114,-0.0110746555,0.0024685407,0.4604
-0.0575,0,-0.0562999994,0.0031696899,-0.0001784535,1.00469e-05,0.3368
-0.0475,0,-0.0491999984,0.0024206398,-0.0001190955,5.8595e-06,0.4042
-0.1925,0,-0.1915999949,0.036710558,-0.0070337427,0.0013476651,0.4298
-0.1425,0,-0.1404000074,0.0197121621,-0.0027675877,0.0003885693,0.3498
-0.1475,0,-0.1477999985,0.0218448396,-0.0032286673,0.000477197,0.3252
0.1025,1,0.1018999964,0.0103836093,0.0010580897,0.0001078193,0.6677
0.1775,1,0.1796000004,0.0322561601,0.0057932064,0.0010404599,0.5888
0.1275,1,0.128700003,0.0165636908,0.0021317471,0.0002743559,0.7158
-0.1075,0,-0.1076999977,0.0115992895,-0.0012492435,0.0001345435,0.3622
0.2125,1,0.2120999992,0.0449864097,0.0095416175,0.0020237771,0.6479
-0.1375,0,-0.1383000016,0.0191268904,-0.002645249,0.0003658379,0.4211
-0.1575,0,-0.1579000056,0.0249324118,-0.003936828,0.0006216252,0.4795
-0.0425,0,-0.0408999994,0.00167281,-6.84179e-05,2.7983e-06,0.4868
0.1425,1,0.1409000009,0.0198528103,0.002797261,0.0003941341,0.5384
0.0775,1,0.0768000036,0.0058982406,0.0004529849,3.47892e-05,0.6311
0.2025,1,0.2021999955,0.0408848382,0.0082669141,0.00167157,0.7181
0.1975,1,0.1981000006,0.0392436102,0.0077741592,0.0015400609,0.3484
-0.2375,0,-0.2366999984,0.0560268892,-0.0132615646,0.0031390123,0.3792
-0.2175,0,-0.2164999992,0.0468722496,-0.010147842,0.0021970078,0.3923
-0.2175,0,-0.2152999938,0.0463540873,-0.0099800347,0.0021487014,0.4219
-0.1575,0,-0.1562000066,0.0243984421,-0.0038110368,0.000595284,0.4461
-0.0125,0,-0.0141000003,0.00019881,-2.8032e-06,3.95e-08,0.5342
0.0675,1,0.068400003,0.0046785604,0.0003200135,2.18889e-05,0.6137
0.2275,1,0.2274000049,0.0517107622,0.0117590276,0.0026740029,0.71
0.2025,1,0.2019000053,0.0407636122,0.0082301735,0.0016616721,0.6494
0.2175,1,0.2161000073,0.0466992132,0.0100917003,0.0021808165,0.507
0.0275,1,0.0255999994,0.00065536,1.67772e-05,4.295e-07,0.6224
0.0375,1,0.0377999991,0.0014288399,5.40101e-05,2.0416e-06,0.6569
-0.0875,0,-0.0899000019,0.0080820103,-0.0007265727,6.53189e-05,0.294
-0.2025,0,-0.2040999979,0.0416568091,-0.0085021547,0.0017352897,0.2853
0.0775,1,0.0768000036,0.0058982406,0.0004529849,3.47892e-05,0.5887
0.2125,1,0.2109999955,0.0445209981,0.0093939304,0.0019821193,0.6455
0.0625,1,0.0627000034,0.0039312904,0.0002464919,1.5455e-05,0.5049
-0.1025,0,-0.1004000008,0.0100801602,-0.0010120481,0.0001016096,0.4075
-0.1875,0,-0.1850000024,0.0342250009,-0.0063316252,0.0011713507,0.3996
-0.2025,0,-0.2008000016,0.0403206407,-0.0080963847,0.0016257541,0.3003
-0.1175,0,-0.1176000014,0.0138297603,-0.0016263798,0.0001912623,0.3345
-0.0525,0,-0.0538999997,0.00290521,-0.0001565908,8.4402e-06,0.358
-0.1875,0,-0.1851000041,0.0342620115,-0.0063418985,0.0011738854,0.2897
0.2475,1,0.2451999933,0.0601230367,0.0147421682,0.0036147795,0.631
-0.1275,0,-0.1254000068,0.0157251617,-0.0019719354,0.0002472807,0.3562
-0.0175,0,-0.0173000004,0.00029929,-5.1777e-06,8.96e-08,0.4444
-0.1725,0,-0.1713999957,0.0293779585,-0.005035382,0.0008630644,0.2832
-0.2225,0,-0.2245000005,0.0504002502,-0.0113148562,0.0025401852,0.3275
0.1325,1,0.1339000016,0.0179292104,0.0024007213,0.0003214566,0.5651
0.1725,1,0.1738000065,0.0302064423,0.0052498799,0.0009124292,0.6073
0.1275,1,0.1255999953,0.0157753588,0.001981385,0.0002488619,0.5743
-0.1725,0,-0.1744000018,0.0304153606,-0.0053044389,0.0009250942,0.3737
-0.0375,0,-0.0370999984,0.0013764099,-5.10648e-05,1.8945e-06,0.4157
0.2375,1,0.2363999933,0.0558849568,0.0132112034,0.0031231284,0.4818
-0.1625,0,-0.1632000059,0.0266342419,-0.0043467084,0.0007093828,0.4016
-0.1975,0,-0.1967999935,0.0387302374,-0.0076221105,0.0015000313,0.4464
-0.1075,0,-0.1072999984,0.0115132897,-0.001235376,0.0001325558,0.5112
0.0125,1,0.0108000003,0.00011664,1.2597e-06,1.36e-08,0.5346
0.0675,1,0.0691,0.00477481,0.0003299394,2.27988e-05,0.5689
0.1525,1,0.1548999995,0.0239940098,0.0037166721,0.0005757125,0.5937
-0.1175,0,-0.1158000007,0.0134096402,-0.0015528363,0.0001798184,0.3739
-0.0075,0,-0.0074999998,5.625e-05,-4.219e-07,3.2e-09,0.4845
0.0425,1,0.0421999991,0.0017808399,7.51514e-05,3.1714e-06,0.5496
0.1275,1,0.1259000003,0.0158508101,0.001995617,0.0002512482,0.5101
-0.1075,0,-0.1089000031,0.0118592107,-0.0012914681,0.0001406409,0.326
0.2025,1,0.2036000043,0.0414529618,0.0084398232,0.001718348,0.6564
0.2475,1,0.2470999956,0.0610584078,0.0150875323,0.0037281292,0.6575
-0.2425,0,-0.2448000014,0.0599270407,-0.0146701396,0.0035912502,0.3993
-0.1375,0,-0.1377000064,0.0189612918,-0.00261097,0.0003595306,0.3806
-0.2375,0,-0.2388000041,0.057025442,-0.0136176758,0.003251901,0.4364
-0.1275,0,-0.1271000057,0.0161544115,-0.0020532258,0.000260965,0.4027
0.0175,1,0.0183000006,0.00033489,6.1285e-06,1.122e-07,0.4943
0.0575,1,0.0584999993,0.0034222499,0.0002002016,1.17118e-05,0.5731
0.0025,1,0.0022,4.84e-06,1.06e-08,0.0,0.4644
0.1075,1,0.1089000031,0.0118592107,0.0012914681,0.0001406409,0.4745
-0.0525,0,-0.050999999,0.0026009999,-0.000132651,6.7652e-06,0.3133
0.2025,1,0.202000007,0.0408040028,0.0082424089,0.0016649666,0.6884
0.2475,1,0.2465000004,0.0607622502,0.0149778947,0.003692051,0.6543
-0.1775,0,-0.178399995,0.0318265582,-0.0056778578,0.0010129298,0.3441
-0.0325,0,-0.0346000008,0.0011971601,-4.14217e-05,1.4332e-06,0.3465
-0.0925,0,-0.0936999992,0.0087796898,-0.0008226569,7.7083e-05,0.49
-0.0175,0,-0.0199999996,0.0004,-8e-06,1.6e-07,0.4647
0.1325,1,0.1317999959,0.0173712389,0.0022895292,0.0003017599,0.637
-0.1075,0,-0.1084000021,0.0117505605,-0.0012737608,0.0001380757,0.4318
-0.0725,0,-0.0700000003,0.0049,-0.000343,2.401e-05,0.4644
-0.1625,0,-0.1639000028,0.0268632109,-0.0044028803,0.0007216321,0.391
-0.2375,0,-0.2372999936,0.056311287,-0.013362668,0.003170961,0.3926
-0.1575,0,-0.1589999944,0.0252809982,-0.0040196786,0.0006391289,0.5155
0.0325,1,0.0308999997,0.00095481,2.95036e-05,9.117e-07,0.6239
0.2475,1,0.2477000058,0.0613552929,0.0151977064,0.003764472,0.5705
0.1725,1,0.1712000072,0.0293094425,0.0050177768,0.0008590434,0.5112
0.0225,1,0.0225000009,0.00050625,1.13906e-05,2.563e-07,0.5227
0.0475,1,0.0454000011,0.0020611601,9.35767e-05,4.2484e-06,0.6259
-0.2075,0,-0.2082999945,0.0433888877,-0.0090379051,0.0018825956,0.3325
-0.1075,0,-0.1067000031,0.0113848907,-0.0012147679,0.0001296157,0.4069
0.0825,1,0.0842999965,0.0071064894,0.000599077,5.05022e-05,0.625
0.2375,1,0.2355999947,0.0555073575,0.0130775331,0.0030810667,0.5821
0.1975,1,0.1976999938,0.0390852876,0.0077271611,0.0015276597,0.7318
0.1825,1,0.1826999933,0.0333792875,0.0060983956,0.0011141768,0.6747
0.2425,1,0.2402999997,0.0577440899,0.0138759048,0.0033343799,0.6846
0.0325,1,0.0346999988,0.0012040899,4.17819e-05,1.4498e-06,0.4652
-0.0675,0,-0.069600001,0.0048441601,-0.0003371536,2.34659e-05,0.3201
-0.1025,0,-0.1030000001,0.010609,-0.001092727,0.0001125509,0.4492
-0.1025,0,-0.1015999988,0.0103225598,-0.0010487721,0.0001065552,0.4402
-0.1175,0,-0.119599998,0.0143041595,-0.0017107775,0.000204609,0.2915
0.1675,1,0.1650000066,0.0272250022,0.0044921255,0.0007412007,0.5579
0.1175,1,0.1158000007,0.0134096402,0.0015528363,0.0001798184,0.5086
0.0175,1,0.0173000004,0.00029929,5.1777e-06,8.96e-08,0.5446
0.0375,1,0.0351000018,0.0012320101,4.32436e-05,1.5178e-06,0.507
0.0125,1,0.0142999999,0.00020449,2.9242e-06,4.18e-08,0.4367
-0.1025,0,-0.1005000025,0.0101002505,-0.0010150752,0.0001020151,0.2412
0.1975,1,0.1965000033,0.0386122513,0.0075873075,0.001490906,0.6033
0.2075,1,0.2066999972,0.0427248888,0.0088312344,0.0018254161,0.6319
0.0075,1,0.0060000001,3.6e-05,2.16e-07,1.3e-09,0.5326
0.0675,1,0.065200001,0.0042510401,0.0002771678,1.80713e-05,0.5401
0.0825,1,0.0803000033,0.0064480905,0.0005177817,4.15779e-05,0.4538
-0.1825,0,-0.181099996,0.0327972085,-0.0059395743,0.0010756569,0.2711
0.1325,1,0.1312000006,0.0172134402,0.0022584034,0.0002963025,0.5711
0.1425,1,0.1422999948,0.0202492885,0.0028814737,0.0004100337,0.54
0.1175,1,0.115199998,0.0132710395,0.0015288237,0.0001761205,0.5271
0.0025,1,0.0041,1.681e-05,6.89e-08,3e-10,0.5246
0.0875,1,0.0856000036,0.0073273606,0.0006272221,5.36902e-05,0.4657
0.1675,1,0.1650000066,0.0272250022,0.0044921255,0.0007412007,0.6117
0.2225,1,0.2233999968,0.0499075586,0.0111493484,0.0024907644,0.6466
0.0575,1,0.0562999994,0.0031696899,0.0001784535,1.00469e-05,0.5451
0.0925,1,0.0901999995,0.0081360399,0.0007338708,6.61951e-05,0.6266
0.1275,1,0.1274999976,0.0162562494,0.0020726718,0.0002642656,0.6362
0.1725,1,0.1721999943,0.029652838,0.0051062185,0.0008792908,0.5554
-0.0825,0,-0.0817999989,0.0066912398,-0.0005473434,4.47727e-05,0.4238
-0.1275,0,-0.1289999932,0.0166409982,-0.0021466887,0.0002769228,0.3556
-0.2375,0,-0.2395000011,0.0573602505,-0.0137377801,0.0032901983,0.4191
-0.2175,0,-0.2164999992,0.0468722496,-0.010147842,0.0021970078,0.4273
-0.0975,0,-0.0984999985,0.0097022497,-0.0009556716,9.41336e-05,0.4432
-0.1475,0,-0.1490000039,0.0222010012,-0.0033079493,0.0004928845,0.4143
-0.1725,0,-0.1714999974,0.0294122491,-0.0050442006,0.0008650804,0.3629
-0.1875,0,-0.1850000024,0.0342250009,-0.0063316252,0.0011713507,0.3405
-0.2225,0,-0.2203000039,0.0485320917,-0.01069162,0.0023553639,0.2988
-0.1125,0,-0.1143999994,0.0130873599,-0.001497194,0.000171279,0.4235
-0.1525,0,-0.1530999988,0.0234396096,-0.0035886042,0.0005494153,0.4186
-0.1625,0,-0.1626999974,0.0264712892,-0.0043068787,0.0007007291,0.4322
-0.2425,0,-0.2425999939,0.0588547571,-0.0142781637,0.0034638824,0.3301
0.0225,1,0.0228000004,0.00051984,1.18524e-05,2.702e-07,0.5048
0.0075,1,0.0096000005,9.216e-05,8.847e-07,8.5e-09,0.5529
-0.2075,0,-0.2076999992,0.0431392897,-0.0089600304,0.0018609983,0.35
-0.1625,0,-0.1639000028,0.0268632109,-0.0044028803,0.0007216321,0.3795
-0.1675,0,-0.167899996,0.0281904087,-0.0047331695,0.0007946991,0.3782
0.2325,1,0.2319999933,0.0538239969,0.0124871669,0.0028970226,0.4481
-0.1775,0,-0.1755000055,0.0308002519,-0.0054054444,0.0009486555,0.3856
-0.1925,0,-0.1921000034,0.0369024113,-0.0070889533,0.001361788,0.3572
-0.1975,0,-0.1985999942,0.0394419577,-0.0078331726,0.001555668,0.4666
0.0075,1,0.0096000005,9.216e-05,8.847e-07,8.5e-09,0.5643
-0.0275,0,-0.0252,0.00063504,-1.6003e-05,4.033e-07,0.4191
-0.1075,0,-0.1071000025,0.0114704105,-0.001228481,0.0001315703,0.4657
0.2125,1,0.2131000012,0.0454116105,0.0096772143,0.0020622144,0.6186
-0.0925,0,-0.0939999968,0.0088359994,-0.0008305839,7.80749e-05,0.4509
-0.0975,0,-0.0982000008,0.0096432402,-0.0009469662,9.29921e-05,0.3493
-0.0625,0,-0.0612999983,0.0037576898,-0.0002303464,1.41202e-05,0.2566
0.1225,1,0.1212000027,0.0146894407,0.0017803602,0.0002157797,0.5866
0.1725,1,0.1730999947,0.0299636082,0.0051867004,0.0008978178,0.6289
0.0625,1,0.061900001,0.0038316101,0.0002371767,1.46812e-05,0.617
0.2325,1,0.2340999991,0.0548028096,0.0128293377,0.0030033479,0.6959
0.0025,1,0.0012000001,1.44e-06,1.7e-09,0.0,0.5197
0.0675,1,0.0662999973,0.0043956896,0.0002914342,1.93221e-05,0.5015
-0.1625,0,-0.1631000042,0.0266016114,-0.0043387229,0.0007076457,0.4459
-0.0525,0,-0.0511999987,0.0026214399,-0.0001342177,6.8719e-06,0.5065
0.0125,1,0.0131000001,0.00017161,2.2481e-06,2.94e-08,0.6106
0.2225,1,0.2213000059,0.0489736926,0.0108378785,0.0023984226,0.5959
-0.1375,0,-0.1395999938,0.0194881583,-0.0027205468,0.0003797883,0.3981
-0.2025,0,-0.203700006,0.0414936924,-0.0084522654,0.0017217265,0.3734
-0.1875,0,-0.1854999959,0.0344102485,-0.006383101,0.0011840652,0.3656
-0.1825,0,-0.1844000071,0.0340033626,-0.0062702203,0.0011562287,0.4363
0.0475,1,0.0483999997,0.00234256,0.0001133799,5.4876e-06,0.6158
0.2325,1,0.2316000015,0.0536385607,0.0124226907,0.0028770952,0.6578
-0.1175,0,-0.1180000007,0.0139240002,-0.001643032,0.0001938778,0.5128
0.0275,1,0.0254999995,0.00065025,1.65814e-05,4.228e-07,0.5633
0.1275,1,0.1264999956,0.0160022489,0.0020242844,0.000256072,0.4892
-0.1775,0,-0.1787,0.03193369,-0.0057065504,0.0010197606,0.4165
0.0575,1,0.057599999,0.0033177599,0.000191103,1.10075e-05,0.5002
0.1475,1,0.1492000073,0.0222606422,0.003321288,0.0004955362,0.5627
0.1275,1,0.1254000068,0.0157251617,0.0019719354,0.0002472807,0.5481
0.1625,1,0.1633999944,0.0266995582,0.0043627077,0.0007128664,0.5407
0.0825,1,0.0812999979,0.0066096897,0.0005373678,4.3688e-05,0.7198
-0.0875,0,-0.0899000019,0.0080820103,-0.0007265727,6.53189e-05,0.3953
-0.2075,0,-0.2094999999,0.04389025,-0.0091950074,0.001926354,0.4984
-0.0025,0,-0.0031999999,1.024e-05,-3.28e-08,1e-10,0.5507
-0.0325,0,-0.0302000009,0.0009120401,-2.75436e-05,8.318e-07,0.5125
0.0525,1,0.0518000014,0.0026832401,0.0001389918,7.1998e-06,0.5493
0.0375,1,0.0397000015,0.0015760901,6.25708e-05,2.4841e-06,0.5137
-0.0525,0,-0.0526000001,0.00276676,-0.0001455316,7.655e-06,0.4188
-0.1625,0,-0.162499994,0.0264062481,-0.0042910152,0.0006972899,0.2987
-0.1975,0,-0.1981000006,0.0392436102,-0.0077741592,0.0015400609,0.1973
-0.2375,0,-0.2369000018,0.0561216108,-0.0132952097,0.0031496352,0.3196
-0.1275,0,-0.1252000034,0.0156750408,-0.0019625152,0.0002457069,0.4862
-0.0275,0,-0.0276999995,0.00076729,-2.12539e-05,5.887e-07,0.4461
-0.1075,0,-0.1076999977,0.0115992895,-0.0012492435,0.0001345435,0.4795
-0.0325,0,-0.0331000015,0.0010956101,-3.62647e-05,1.2004e-06,0.4626
-0.0725,0,-0.0747999996,0.0055950399,-0.000418509,3.13045e-05,0.4977
-0.0425,0,-0.0428999998,0.00184041,-7.89536e-05,3.3871e-06,0.4398
-0.1225,0,-0.1203999966,0.0144961592,-0.0017453375,0.0002101386,0.461
-0.0775,0,-0.0751999989,0.0056550398,-0.000425259,3.19795e-05,0.3984
0.0975,1,0.0974000022,0.0094867604,0.0009240105,8.99986e-05,0.6068
0.2475,1,0.2467000037,0.0608608918,0.0150143822,0.0037040482,0.5623
0.1225,1,0.1246000007,0.0155251602,0.001934435,0.0002410306,0.7274
0.2075,1,0.208100006,0.0433056125,0.0090118982,0.0018753761,0.4927
0.0025,1,0.0024999999,6.25e-06,1.56e-08,0.0,0.5139
0.0275,1,0.0278999992,0.00077841,2.17176e-05,6.059e-07,0.6622
0.2025,1,0.2004999965,0.0402002486,0.0080601497,0.00161606,0.722
-0.0925,0,-0.0932999998,0.00870489,-0.0008121662,7.57751e-05,0.4776
-0.0075,0,-0.0074999998,5.625e-05,-4.219e-07,3.2e-09,0.4481
-0.0425,0,-0.0412999988,0.0017056899,-7.0445e-05,2.9094e-06,0.4675
-0.1325,0,-0.1301999986,0.0169520396,-0.0022071555,0.0002873716,0.3886
-0.2225,0,-0.2202000022,0.048488041,-0.0106770667,0.0023510901,0.5343
0.1375,1,0.1351999938,0.0182790383,0.0024713259,0.0003341232,0.5915
0.2275,1,0.2282000035,0.0520752416,0.0118835703,0.0027118308,0.708
0.1725,1,0.1728000045,0.0298598415,0.0051597808,0.0008916101,0.6267
0.0025,1,0.0029,8.41e-06,2.44e-08,1e-10,0.5376
-0.0725,0,-0.0746000037,0.0055651605,-0.000415161,3.0971e-05,0.4982
-0.0025,0,-0.0035999999,1.296e-05,-4.67e-08,2e-10,0.5466
-0.0625,0,-0.0631999969,0.0039942396,-0.0002524359,1.5954e-05,0.357
-0.2225,0,-0.2204000056,0.0485761625,-0.0107061865,0.0023596436,0.4959
-0.0075,0,-0.0082,6.724e-05,-5.514e-07,4.5e-09,0.4568
-0.0825,0,-0.0829999968,0.0068889995,-0.0005717869,4.74583e-05,0.4118
0.1775,1,0.1782000065,0.0317552423,0.0056587844,0.0010083954,0.5778
0.1675,1,0.1679999977,0.0282239992,0.0047416318,0.0007965941,0.6115
0.2225,1,0.2230000049,0.0497290022,0.0110895677,0.0024729737,0.4264
-0.0675,0,-0.0667999983,0.0044622398,-0.0002980776,1.99116e-05,0.4704
-0.0575,0,-0.0592,0.00350464,-0.0002074747,1.22825e-05,0.2444
-0.0925,0,-0.0920000002,0.008464,-0.000778688,7.16393e-05,0.4523
-0.1725,0,-0.1713999957,0.0293779585,-0.005035382,0.0008630644,0.4623
-0.0775,0,-0.0753000006,0.0056700901,-0.0004269578,3.21499e-05,0.4633
-0.0675,0,-0.0684999973,0.0046922496,-0.0003214191,2.20172e-05,0.4062
0.0675,1,0.0689999983,0.0047609998,0.000328509,2.26671e-05,0.5654
0.1325,1,0.1308999956,0.0171348088,0.0022429464,0.0002936017,0.5679
0.1375,1,0.1357000023,0.0184144906,0.0024988464,0.0003390935,0.6703
0.1725,1,0.1741999984,0.0303456394,0.0052862103,0.0009208578,0.48
0.0525,1,0.0524999984,0.0027562498,0.0001447031,7.5969e-06,0.519
-0.0175,0,-0.0184000004,0.00033856,-6.2295e-06,1.146e-07,0.4441
-0.1125,0,-0.1116999984,0.0124768896,-0.0013936686,0.0001556728,0.3806
-0.1425,0,-0.1421000063,0.0201924118,-0.0028693418,0.0004077335,0.3895
-0.1025,0,-0.1049000025,0.0110040105,-0.0011543207,0.0001210882,0.4596
-0.0825,0,-0.0807000026,0.0065124904,-0.000525558,4.24125e-05,0.4587
-0.0775,0,-0.0759000033,0.0057608105,-0.0004372455,3.31869e-05,0.4355
0.0425,1,0.0417999998,0.00174724,7.30346e-05,3.0528e-06,0.6036
0.2075,1,0.2073000073,0.042973293,0.008908364,0.0018467039,0.5582
0.1275,1,0.1268000007,0.0160782402,0.0020387209,0.0002585098,0.6937
0.2325,1,0.2348999977,0.0551780089,0.0129613142,0.0030446127,0.5364
0.1675,1,0.1668000072,0.0278222424,0.0046407502,0.0007740772,0.659
-0.1075,0,-0.1055999994,0.0111513599,-0.0011775836,0.0001243528,0.471
-0.0575,0,-0.0581,0.00337561,-0.0001961229,1.13947e-05,0.7092
0.1125,1,0.1111999974,0.0123654394,0.0013750368,0.0001529041,0.6277
0.0675,1,0.066399999,0.0044089599,0.0002927549,1.94389e-05,0.5726
-0.2475,0,-0.2486999929,0.0618516865,-0.015382514,0.0038256311,0.348
-0.0375,0,-0.0357999988,0.0012816399,-4.58827e-05,1.6426e-06,0.5014
0.0275,1,0.0287999995,0.00082944,2.38879e-05,6.88e-07,0.6469
0.1525,1,0.1506000012,0.0226803604,0.0034156623,0.0005143987,0.5854
0.1725,1,0.1708000004,0.0291726401,0.0049826869,0.0008510429,0.4623
-0.0725,0,-0.0724000037,0.0052417605,-0.0003795035,2.74761e-05,0.4264
-0.1325,0,-0.1334999949,0.0178222486,-0.0023792701,0.0003176325,0.4113
-0.1525,0,-0.1541000009,0.0237468103,-0.0036593835,0.000563911,0.3735
0.1425,1,0.1423999965,0.020277759,0.0028875528,0.0004111875,0.5712
0.1425,1,0.1423999965,0.020277759,0.0028875528,0.0004111875,0.5745
0.1475,1,0.1490000039,0.0222010012,0.0033079493,0.0004928845,0.568
0.0325,1,0.0304000005,0.00092416,2.80945e-05,8.541e-07,0.4835
-0.0325,0,-0.0329999998,0.001089,-3.5937e-05,1.1859e-06,0.4577
-0.0825,0,-0.0844999999,0.00714025,-0.0006033511,5.09832e-05,0.5511
-0.0775,0,-0.076700002,0.0058828903,-0.0004512177,3.46084e-05,0.29
-0.1075,0,-0.1099999994,0.0120999999,-0.001331,0.00014641,0.2592
-0.1325,0,-0.1334999949,0.0178222486,-0.0023792701,0.0003176325,0.4113
-0.1525,0,-0.1541000009,0.0237468103,-0.0036593835,0.000563911,0.3735
-0.2425,0,-0.2422000021,0.058660841,-0.0142076558,0.0034410943,0.3645
-0.2325,0,-0.2301000059,0.0529460127,-0.0121828778,0.0028032803,0.3466
0.1875,1,0.1863999963,0.0347449586,0.0064764602,0.0012072121,0.4364
0.0475,1,0.0458000004,0.00209764,9.60719e-05,4.4001e-06,0.7326
-0.2175,0,-0.2175000012,0.0473062505,-0.0102891095,0.0022378813,0.4316
-0.1175,0,-0.1155000031,0.0133402507,-0.001540799,0.0001779623,0.6
0.1025,1,0.1026000008,0.0105267602,0.0010800456,0.0001108127,0.5037
0.0375,1,0.0388000011,0.0015054401,5.84111e-05,2.2663e-06,0.6156
0.0175,1,0.0156999994,0.00024649,3.8699e-06,6.08e-08,0.2714
-0.1975,0,-0.1982000023,0.0392832409,-0.0077859384,0.001543173,0.802
