id,t,time,educ,exper,score,motheduc,fatheduc,broken,sibs,wage
625,8,14,10,13,-0.77,12,12,0,6,8.25
1908,8,9,12,11,-0.39,10,10,0,3,27.66
303,8,9,15,10,0.99,12,14,0,2,26.31
394,8,7,12,9,-0.26,12,9,0,2,11.02
1054,8,7,15,7,0.83,12,12,0,2,8.76
210,8,10,13,7,1.12,12,10,0,2,9.12
203,8,13,15,10,1.15,12,14,0,2,24.29
1048,8,8,12,10,0.37,14,12,0,4,18.92
1623,8,13,12,15,0.05,12,10,0,5,7.03
2175,8,13,17,8,1.08,16,14,0,2,7.1
290,8,9,12,10,0.28,12,14,0,4,11.7
1017,8,11,12,12,-1.11,13,14,0,3,6.42
852,8,12,13,8,-0.32,12,12,0,4,8.5
1123,8,13,10,14,-1.18,12,11,0,5,5.81
629,8,9,12,11,-0.58,12,12,0,4,15.18
400,8,11,13,10,0.09,12,12,1,4,14.15
1849,8,14,12,16,0.21,14,11,0,2,13.87
752,8,14,12,13,0.28,10,10,0,5,14.3
1875,8,11,10,14,-1.37,8,9,0,7,8.17
1177,8,11,15,8,1.45,12,12,0,2,10.07
1087,8,13,12,16,-1.34,10,8,0,9,8.94
338,8,9,12,8,-0.11,12,12,0,0,11.13
816,8,10,9,15,-1.84,6,4,0,10,18.54
1467,8,14,12,12,0.39,12,10,0,3,10.18
324,8,8,12,9,0.23,8,10,0,6,16.28
1967,8,7,12,10,-1.03,6,14,0,4,5.7
1529,8,10,12,11,-0.06,13,13,0,5,12.94
1180,8,7,12,9,-0.17,9,10,0,0,8.58
513,8,12,12,14,-0.34,11,16,0,3,12.94
1579,8,9,11,12,0.23,12,12,0,5,16.95
496,8,14,11,14,0.51,13,13,0,5,18.73
1593,8,12,13,12,0.25,14,14,0,1,6.89
1637,8,13,12,17,0.74,12,11,0,4,2.01
579,8,8,12,12,0.65,12,10,0,2,14.44
1740,8,9,15,9,0.25,14,14,0,1,11.82
1464,8,12,11,14,-0.26,12,12,0,3,8.85
1122,8,13,15,9,1.27,12,11,0,0,14.59
1192,8,14,15,9,1.29,12,12,0,6,18.36
1962,8,9,12,12,-1.53,12,6,0,6,7.85
526,8,12,12,12,0.7,12,12,0,1,16.95
1627,8,12,12,11,-1.26,12,14,0,3,10.59
1120,8,9,12,13,-1.72,12,9,0,1,10.38
1251,8,8,9,13,-1.27,9,10,0,7,9.12
1449,8,7,12,12,0.11,12,9,0,5,17.81
1010,8,11,11,13,0.67,5,8,0,6,14.3
1490,8,11,10,17,-0.79,12,12,0,8,4.66
1780,8,10,11,14,-2.06,5,0,0,1,14.15
1028,8,11,12,9,0.87,12,12,0,9,11.47
1181,8,12,11,11,0.13,11,12,1,3,9.21
560,8,13,12,14,0.33,12,12,0,2,22.87
274,8,9,12,9,0.19,12,11,0,4,6.05
1042,8,10,13,12,0.23,16,14,0,2,16.78
1893,8,8,12,7,-0.1,12,15,0,3,19.11
913,8,13,15,11,1.69,13,18,0,3,43.82
231,8,11,14,10,0.49,12,12,0,3,16.95
41,8,12,16,9,0.68,13,14,0,3,14.88
4,8,10,13,7,0.26,12,10,1,4,11.94
1326,8,14,15,12,0.51,14,11,0,6,7.03
2119,8,8,12,12,0.06,12,11,0,1,1.52
1188,8,8,12,11,0.29,12,10,0,3,21.98
1620,8,11,12,13,-1.1,12,13,0,3,9.97
135,8,11,12,9,-1.51,12,9,0,1,11.13
110,8,7,12,9,-0.21,12,12,0,4,9.49
834,8,7,12,11,-0.03,11,4,0,2,8.25
300,8,14,12,11,-0.95,12,12,0,3,12.55
2038,8,7,10,12,-1.51,7,7,0,7,23.1
152,8,11,17,10,0.12,12,12,0,2,15.49
1660,8,13,10,16,0.56,11,12,0,3,15.33
348,8,10,16,8,0.94,12,16,1,1,12.18
862,8,8,13,12,0.14,16,13,0,1,32.46
1435,8,9,12,9,0.12,7,10,0,6,12.94
1318,8,10,14,8,1.23,12,16,0,1,33.12
1388,8,11,12,15,0.06,15,16,1,5,5.64
843,8,11,12,12,-1.44,9,9,0,3,8.33
876,8,7,12,8,-1.04,10,9,1,4,11.59
986,8,9,12,13,-0.08,12,8,0,4,10.59
2096,8,12,12,10,0.8,12,12,0,2,7.61
1304,8,8,13,9,0.71,15,12,0,5,9.49
411,8,12,12,10,0.01,12,12,0,1,9.58
994,8,14,15,12,0.99,12,11,0,2,27.11
64,8,13,12,16,-0.9,12,12,0,2,17.12
1859,8,14,16,12,1.1,18,18,0,2,14.44
1802,8,14,12,13,-1.92,12,12,0,5,5.31
1387,8,11,12,10,0.1,12,12,1,4,6.23
408,8,7,12,10,0.09,10,12,0,3,16.95
511,8,8,13,8,0.2,14,12,0,3,14.44
1268,8,10,12,9,0.97,12,17,0,0,6.11
574,8,10,12,14,-0.94,12,8,1,3,7.32
882,8,14,15,10,1.01,16,16,0,2,12.55
1958,8,8,13,8,0.18,13,12,1,2,6.11
155,8,8,12,13,-0.03,12,10,0,4,11.02
1160,8,11,9,12,0.04,12,12,1,3,6.89
2055,8,11,12,10,0.3,4,0,0,7,10.8
205,8,10,16,11,1.04,17,17,0,2,21.54
1273,8,13,9,21,-1.28,8,6,0,8,6.42
2040,8,7,9,13,-3.14,6,0,0,7,11.36
866,8,9,12,8,0.78,12,13,0,6,8.94
1772,8,11,12,12,-0.37,12,12,0,2,12.18
143,8,13,15,12,0.59,15,14,0,2,1.32
336,8,10,12,14,-0.06,12,11,0,2,26.31
485,8,9,12,12,0.53,12,12,0,4,12.43
192,8,7,12,11,0.69,12,15,1,1,13.33
1323,8,8,10,13,0.42,12,12,0,2,14.73
784,8,12,12,12,-1.04,12,12,0,10,5.37
453,8,14,12,13,-0.71,12,14,0,3,8.0
1522,8,14,17,11,1.24,16,12,0,1,24.05
1237,8,10,12,13,-0.45,12,10,0,4,17.12
1629,8,14,11,13,-0.38,9,9,0,4,5.81
1504,8,8,12,9,0.46,13,13,0,5,6.62
1601,8,14,9,15,0.71,11,6,1,4,6.96
99,8,11,15,10,1.05,12,18,0,2,9.12
1609,8,14,12,12,-1.25,10,12,0,3,7.24
1351,8,11,12,11,0.58,16,17,0,3,10.38
743,8,12,13,14,0.57,12,12,0,4,9.49
1610,8,13,12,11,0.81,14,14,0,2,12.43
851,8,9,15,8,0.8,12,12,0,4,9.78
1044,8,14,15,9,1.81,16,16,0,6,21.54
1474,8,7,12,12,-0.88,12,12,0,6,11.25
360,8,10,15,11,0.26,14,16,0,1,37.34
54,8,9,11,11,0.15,12,12,0,2,13.6
1083,8,11,12,12,0.53,9,9,0,6,14.3
1240,8,7,12,10,0.4,12,12,0,2,15.8
761,8,13,12,10,-1.24,12,12,1,2,8.94
1421,8,8,12,7,-0.03,13,15,0,1,27.39
1479,8,12,12,13,1.07,8,11,0,7,11.36
753,8,9,13,11,1.38,14,17,0,3,15.33
1732,8,13,9,14,-0.7,10,12,0,3,6.11
2150,8,14,15,10,1.18,12,12,0,3,27.94
475,8,11,15,12,0.84,12,12,0,4,65.37
2027,8,9,12,9,-0.02,11,12,0,6,15.03
906,8,14,10,14,-0.72,12,12,0,4,9.3
1256,8,14,16,8,1.08,14,16,1,2,38.09
1283,8,13,11,11,-1.68,12,13,1,1,10.91
505,8,8,11,12,-1.97,2,2,0,10,18.36
1346,8,7,12,9,-1.37,12,15,0,4,26.84
1341,8,10,12,13,0.48,6,7,1,7,15.18
814,8,11,9,12,-1.95,8,5,0,2,4.81
894,8,9,15,10,0.76,18,20,0,2,14.44
1269,8,11,11,13,-0.04,10,8,0,5,6.89
1929,8,11,12,15,-2.53,3,8,0,2,13.87
1119,8,13,12,13,0.35,12,10,0,2,8.76
746,8,13,12,11,0.94,12,12,0,2,10.38
1503,8,7,12,10,0.83,12,11,1,3,11.36
2147,8,12,15,6,0.64,20,20,1,2,5.7
97,8,13,11,12,-0.14,11,10,0,3,12.06
368,8,9,15,9,0.6,18,20,0,4,19.89
1616,8,12,12,13,-0.32,18,20,0,3,7.61
1846,8,13,18,10,1.07,12,16,0,2,9.68
328,8,9,12,12,-0.6,10,8,0,5,25.79
1701,8,10,12,9,-0.34,7,7,0,3,11.02
883,8,12,15,9,1.05,17,17,0,2,29.37
1606,8,8,12,13,-0.28,12,12,0,6,14.59
748,8,14,12,12,1.1,12,12,1,3,13.46
1344,8,11,12,12,1.1,8,7,1,3,6.36
1053,8,14,15,8,1.03,12,16,0,3,15.8
724,8,13,15,10,0.96,12,16,0,6,17.64
31,8,10,15,7,0.42,11,9,0,2,11.25
309,8,9,13,11,-0.26,12,12,0,3,14.73
540,8,14,12,13,1.23,10,12,0,1,13.07
2003,8,10,12,9,0.28,12,7,0,0,15.49
2106,8,7,12,9,1.23,12,12,0,6,11.59
726,8,11,12,14,-0.33,12,12,0,3,14.01
702,8,11,10,12,-0.02,12,12,1,3,13.33
1371,8,12,13,14,0.57,12,16,0,2,17.99
2077,8,13,12,11,0.12,10,12,0,3,15.8
1367,8,13,15,7,1.27,12,10,1,1,13.87
646,8,10,12,14,-0.03,12,12,0,2,10.07
633,8,10,13,9,0.82,12,12,0,1,13.6
1301,8,11,13,10,0.72,16,14,0,2,12.94
1691,8,9,15,5,1.07,12,12,0,3,14.73
668,8,9,16,9,1.38,12,10,0,1,21.12
1804,8,14,9,19,-2.49,6,3,0,8,8.17
92,8,13,12,12,0.25,12,14,0,1,14.88
1366,8,11,12,12,-0.57,14,12,1,2,18.36
1604,8,8,12,11,1.07,12,12,0,1,9.12
459,8,12,10,13,-0.79,12,12,0,3,17.29
1720,8,7,10,10,-1.33,7,7,0,4,11.36
1847,8,9,14,7,1.05,12,15,0,3,21.33
818,8,8,15,7,1.43,15,15,0,4,22.42
2176,8,12,12,11,-1.79,4,6,0,6,11.25
711,8,9,15,6,0.88,12,11,1,2,8.85
217,8,11,12,16,-1.31,3,12,0,5,21.33
1235,8,12,15,10,1.05,16,17,0,2,25.53
372,8,14,12,17,0.22,12,14,0,3,6.89
1003,8,13,12,13,-1.57,2,16,1,2,9.87
1445,8,12,12,9,0.97,12,14,0,2,21.98
2104,8,11,15,6,1.07,14,14,0,0,11.13
2165,8,12,10,14,-0.89,12,12,0,2,9.39
701,8,11,12,10,-1.37,12,12,0,1,12.43
71,8,9,14,8,0.25,12,12,1,2,36.97
923,8,8,16,7,1.01,14,14,0,4,41.68
2145,8,13,17,10,0.03,20,20,1,2,9.49
377,8,10,13,12,-0.81,14,9,0,2,21.33
647,8,13,13,10,1.08,12,12,0,2,7.92
247,8,11,13,11,-0.19,10,12,0,4,4.31
765,8,8,12,11,0.24,12,12,0,4,3.19
1751,8,13,16,13,1.09,16,17,0,2,34.12
1332,8,9,12,8,0.22,16,16,0,2,7.61
70,8,14,15,10,1.3,12,16,0,3,15.8
2116,8,9,13,12,-0.73,12,12,0,2,7.61
575,8,11,12,9,0.22,12,14,0,1,8.33
1690,8,7,17,2,1.28,12,12,0,3,12.06
223,8,9,12,9,-0.44,8,8,1,4,3.19
1645,8,14,15,9,0.53,12,12,0,3,17.81
607,8,13,17,8,1.35,13,17,0,1,23.57
826,8,12,12,13,-1.38,6,2,0,6,4.53
79,8,7,12,10,0.32,12,12,0,3,10.38
2078,8,12,12,12,-1.18,16,16,0,1,14.73
615,8,12,10,11,-1.46,12,7,0,3,5.53
1775,8,12,12,11,-0.8,6,7,0,2,8.67
133,8,11,12,11,-0.67,7,12,1,5,10.28
18,8,9,12,12,0.83,12,16,0,1,17.29
1534,8,14,10,14,-1.35,12,11,0,2,7.24
537,8,14,16,8,0.89,12,13,1,2,10.38
2136,8,12,12,13,0.73,9,8,0,1,6.11
2177,8,10,9,13,0.44,8,6,0,4,9.58
927,8,10,13,9,-0.26,16,14,0,4,19.11
1486,8,14,16,9,1.24,13,18,0,4,18.54
893,8,11,14,9,0.63,16,12,0,2,15.96
390,8,9,9,14,-1.46,12,12,1,2,15.33
1705,8,14,12,14,-0.43,5,6,0,10,11.13
96,8,8,12,9,-1.04,12,8,0,4,12.18
125,8,9,12,11,-0.59,14,11,0,7,14.59
1368,8,7,14,10,-1.59,12,16,0,4,28.79
2028,8,10,12,12,-0.66,12,12,0,6,7.61
1495,8,11,12,13,1.2,12,12,1,8,8.5
1040,8,10,16,10,0.56,16,17,0,4,19.89
2058,8,10,14,7,1.61,13,17,0,3,5.81
1144,8,8,13,11,-0.05,12,12,0,4,11.36
968,8,8,12,9,0.73,12,12,0,4,17.99
89,8,9,13,10,0.45,12,12,1,6,14.73
42,8,10,11,11,0.48,9,12,0,5,16.12
2029,8,11,10,10,-1.18,12,12,0,6,21.33
742,8,11,12,11,0.84,10,11,0,2,9.03
1264,8,7,13,10,0.48,15,14,0,1,29.08
375,8,12,15,11,1.27,14,11,0,2,17.46
1107,8,7,12,9,-0.52,12,12,0,1,16.95
1286,8,14,12,12,-0.4,12,12,0,0,7.32
1532,8,9,12,9,-1.76,8,11,0,2,6.49
1258,8,14,9,17,0.01,12,12,0,2,2.69
1907,8,10,12,13,-1.22,11,11,0,6,23.34
1592,8,12,12,15,-0.37,12,12,0,6,6.62
1182,8,7,12,9,-0.58,12,12,0,3,7.85
1653,8,12,15,11,0.36,12,12,0,3,16.44
1541,8,12,12,15,-0.58,12,12,0,5,11.02
1370,8,14,12,13,-0.09,12,12,1,1,14.88
1266,8,10,9,11,-1.55,12,12,0,2,8.94
2054,8,9,12,10,0.28,6,0,0,6,11.02
1723,8,13,13,10,-0.39,12,12,0,1,11.7
281,8,12,15,10,1.26,15,18,0,3,3.97
2015,8,9,12,10,-1.06,12,8,0,4,7.69
515,8,13,14,11,-0.49,14,20,0,2,6.62
988,8,14,19,7,1.39,12,12,1,3,11.25
1068,8,7,12,12,-0.18,9,10,0,3,10.49
405,8,12,15,12,0.81,12,8,0,3,29.67
1492,8,14,12,11,-1.16,12,10,0,3,6.55
1916,8,11,12,9,1.0,14,12,0,3,16.95
499,8,10,13,9,-0.34,12,12,0,1,19.69
420,8,10,12,13,0.73,12,16,0,3,9.3
1103,8,7,12,8,0.62,12,12,0,6,17.46
1230,8,9,14,6,0.62,12,10,0,2,20.09
1748,8,14,11,14,0.68,11,12,0,3,10.38
1148,8,11,12,16,0.36,5,5,0,2,8.25
2099,8,9,12,9,-0.31,14,14,0,2,9.03
1137,8,9,15,7,0.5,12,16,0,5,11.47
1545,8,9,13,10,1.3,16,17,0,0,24.53
431,8,11,10,17,-0.32,10,10,0,1,5.64
1786,8,9,9,13,-1.76,6,6,0,4,9.21
211,8,14,12,15,0.84,11,8,0,4,8.67
1985,8,13,15,9,-1.54,13,6,0,6,13.46
36,8,10,15,7,1.61,16,12,0,2,19.11
1947,8,8,10,13,-2.38,9,6,0,6,4.9
2168,8,11,16,11,-0.21,14,16,0,5,12.55
30,8,9,15,7,1.18,12,9,0,1,14.15
1520,8,14,12,11,-0.48,12,12,0,3,9.97
819,8,11,20,6,0.79,18,19,0,2,10.8
351,8,7,12,11,0.53,12,12,0,7,14.3
191,8,7,12,10,1.06,12,12,1,1,3.03
199,8,12,12,9,0.21,12,12,0,2,5.64
931,8,11,12,14,0.44,12,12,0,1,15.96
1025,8,7,14,6,1.56,12,12,0,2,12.06
113,8,11,15,12,0.64,12,12,0,3,26.58
126,8,7,12,8,0.25,12,16,0,1,8.85
1885,8,14,11,16,-0.55,6,4,0,8,6.17
424,8,11,12,8,-0.43,9,12,1,2,11.7
1632,8,11,12,8,0.14,12,10,0,3,9.03
1527,8,14,12,11,-0.84,8,10,0,4,9.12
767,8,7,12,7,0.21,12,12,0,3,6.75
831,8,13,13,9,1.05,12,10,0,0,11.47
1306,8,8,10,12,-2.08,6,12,0,6,7.46
2158,8,10,12,8,0.58,12,12,0,2,8.76
435,8,7,15,5,1.14,12,12,1,1,6.55
835,8,8,12,11,0.14,11,12,0,2,10.38
1197,8,11,17,8,0.84,12,12,0,1,13.2
196,8,11,12,9,-1.01,16,16,0,7,11.02
1139,8,9,15,8,0.29,16,16,0,7,12.06
1917,8,11,10,10,0.08,14,15,0,3,16.95
732,8,13,14,15,1.49,14,12,0,4,13.74
555,8,9,12,12,0.36,12,12,1,2,14.15
1867,8,11,12,12,-0.5,14,16,0,12,13.87
1581,8,13,12,14,-1.26,12,14,0,2,12.68
1589,8,8,10,11,-1.77,11,12,1,7,15.03
844,8,13,12,10,-2.19,9,10,0,2,3.97
2074,8,10,12,14,-2.33,0,0,0,2,26.31
2024,8,10,12,13,-1.03,0,3,0,4,11.82
2004,8,10,16,7,1.45,17,20,0,2,39.25
466,8,11,12,10,0.6,10,12,0,1,11.94
2140,8,9,20,6,0.97,16,18,0,1,11.7
557,8,9,12,8,0.83,12,10,0,1,19.11
570,8,13,13,14,0.76,13,13,0,5,12.43
2082,8,14,12,13,-0.51,12,8,0,2,9.87
830,8,12,16,7,1.08,12,16,0,1,13.07
296,8,9,15,8,1.12,14,16,0,2,18.73
1436,8,11,12,12,0.53,12,12,0,1,5.99
2162,8,14,15,11,0.46,17,16,0,2,23.1
1969,8,7,11,10,-0.54,12,9,0,3,16.44
713,8,9,12,8,0.14,12,10,0,1,11.7
1813,8,10,12,13,-0.02,12,12,0,4,12.3
312,8,8,15,4,0.97,12,12,0,1,6.75
364,8,9,13,8,-0.41,17,17,0,3,5.05
635,8,13,16,7,1.31,14,14,0,6,21.54
1056,8,7,15,5,0.09,12,10,0,3,15.8
684,8,11,12,15,-0.18,12,12,0,3,5.31
592,8,13,14,11,1.32,12,12,0,0,13.2
57,8,12,14,7,0.06,12,12,0,2,12.06
52,8,9,12,9,0.91,10,12,0,3,12.18
461,8,11,12,10,-0.02,16,13,0,1,8.5
1707,8,13,12,12,-0.02,12,12,0,1,14.59
2093,8,12,12,15,0.54,10,12,1,2,25.53
1556,8,8,12,8,0.83,12,12,0,1,11.02
430,8,9,10,11,-2.27,6,4,1,5,8.76
37,8,9,11,10,0.41,11,10,0,1,9.68
59,8,11,16,11,0.45,12,12,0,1,23.81
384,8,14,10,15,-0.11,11,6,1,3,9.12
531,8,9,13,6,0.31,12,12,0,2,13.87
728,8,7,12,9,0.87,12,12,1,2,15.96
1454,8,12,12,11,-0.91,12,10,0,5,3.53
577,8,10,12,9,-0.08,12,12,0,2,9.87
889,8,10,10,11,0.46,12,12,0,5,17.99
1281,8,11,10,12,0.81,12,13,0,2,8.5
785,8,14,12,14,1.43,12,12,0,1,8.08
613,8,14,13,18,0.24,12,12,0,0,11.02
959,8,14,15,13,1.11,17,16,0,1,43.82
1715,8,12,15,11,1.38,12,4,0,5,18.73
244,8,14,9,16,-1.53,12,12,0,3,9.12
716,8,7,12,10,-0.8,16,12,0,5,16.12
1355,8,10,12,13,0.64,12,16,0,2,8.0
227,8,10,12,13,-1.72,8,6,0,5,10.18
2018,8,12,12,13,0.51,3,0,1,3,10.91
1287,8,13,15,10,-0.04,16,14,1,1,27.39
77,8,13,14,9,0.88,12,12,0,3,18.73
1034,8,11,12,15,0.26,12,12,0,4,17.12
1390,8,10,15,10,0.5,9,12,0,4,20.09
473,8,11,12,11,0.3,12,12,0,5,10.07
1447,8,7,12,9,-1.46,12,12,0,2,8.58
725,8,11,11,11,0.18,12,16,0,6,8.41
821,8,13,14,14,0.4,6,5,0,7,4.06
1939,8,12,15,10,0.67,4,4,0,7,11.13
2030,8,8,12,11,-0.44,12,12,0,3,16.44
794,8,13,12,11,0.46,12,12,0,2,9.03
1737,8,12,15,11,0.85,12,16,0,1,6.55
1559,8,13,12,13,0.0,9,7,0,4,14.59
770,8,14,12,11,-0.39,8,8,1,4,6.62
1084,8,12,12,11,0.92,11,9,0,8,4.06
1090,8,12,12,10,-0.45,12,12,0,4,12.94
189,8,13,18,12,1.02,12,16,0,4,14.88
1349,8,13,12,10,-0.5,12,8,0,2,11.36
926,8,10,12,8,-0.36,8,8,0,1,16.95
858,8,7,12,9,0.55,12,11,0,3,12.94
174,8,8,12,10,-1.06,12,12,0,1,16.78
222,8,13,15,13,0.26,9,6,1,4,9.78
1252,8,12,11,15,0.43,7,7,0,5,13.2
21,8,10,12,10,1.18,12,16,0,2,26.84
380,8,12,15,8,1.16,12,12,0,2,6.11
423,8,14,9,14,-0.9,9,12,0,4,7.32
130,8,10,12,13,-2.27,12,12,0,2,7.92
530,8,12,12,13,0.17,12,12,0,2,9.78
1154,8,11,12,9,1.7,12,19,0,2,8.33
2017,8,11,9,13,-2.21,6,2,0,7,5.53
12,8,9,13,11,-1.3,13,12,0,5,18.73
90,8,12,13,12,0.79,15,18,1,6,17.46
1297,8,9,12,11,-0.43,12,12,0,3,9.78
279,8,9,12,11,-0.25,14,16,0,3,12.94
1671,8,7,14,9,0.61,12,8,0,8,9.49
433,8,11,17,6,1.15,13,17,0,2,9.49
428,8,14,15,12,-0.09,10,20,0,3,20.7
2006,8,7,14,9,0.78,11,6,0,2,14.59
1385,8,11,15,9,0.08,12,12,0,2,16.12
354,8,8,10,14,-0.32,8,5,0,8,6.17
1038,8,14,15,10,1.52,12,12,0,3,17.64
2019,8,7,12,9,-0.25,2,7,1,5,19.49
623,8,7,11,9,0.17,12,12,0,6,11.94
1866,8,7,14,7,0.7,14,17,0,12,24.05
1531,8,9,12,8,0.71,12,12,0,1,20.09
593,8,12,18,10,0.83,16,18,0,1,23.81
1544,8,11,13,8,-0.01,12,12,0,2,9.97
2131,8,13,12,13,0.06,12,16,0,1,14.88
1085,8,11,12,12,1.05,9,13,0,4,8.08
624,8,10,12,9,-0.77,12,12,0,6,7.77
982,8,14,17,12,0.56,15,16,0,1,21.12
1649,8,9,12,8,0.79,12,16,0,3,9.12
1043,8,13,12,11,1.16,13,12,0,4,13.87
2173,8,13,9,13,-1.66,3,3,0,4,9.87
1086,8,14,12,11,-1.86,12,10,1,4,11.59
930,8,10,12,11,0.37,11,11,0,4,12.94
156,8,13,11,14,-1.09,12,10,0,4,7.77
946,8,8,17,6,0.55,12,12,0,2,18.92
1498,8,11,14,13,0.49,12,13,1,4,21.76
1159,8,9,12,8,0.66,12,12,1,3,4.57
1657,8,12,12,10,0.91,12,12,0,1,13.33
1033,8,10,12,9,0.27,12,11,0,4,17.99
164,8,13,12,15,-0.79,12,12,0,3,7.46
123,8,13,12,14,0.62,12,12,1,5,13.33
2100,8,13,15,7,0.22,15,14,0,2,7.54
75,8,14,12,11,-0.35,10,15,0,3,9.58
284,8,12,15,10,1.27,16,17,0,4,17.12
1704,8,13,12,11,-0.66,7,7,0,4,4.53
85,8,11,12,11,0.04,12,12,0,4,21.54
280,8,8,12,10,0.32,12,16,0,1,13.46
266,8,11,12,13,0.3,16,17,0,1,9.12
698,8,8,12,12,0.62,12,10,0,1,8.58
188,8,12,17,8,0.01,14,16,0,1,12.18
658,8,14,15,10,0.83,16,16,0,5,18.54
2152,8,13,10,16,-1.31,9,8,1,3,4.95
1259,8,14,12,12,0.94,12,12,0,2,24.05
1718,8,8,12,9,1.09,12,6,0,2,5.1
1081,8,8,13,10,1.25,12,12,0,1,24.78
1519,8,13,12,11,0.79,12,12,0,3,12.06
74,8,12,13,11,0.31,10,14,0,3,5.16
1642,8,7,12,9,0.53,12,12,0,3,5.58
1805,8,8,12,10,0.48,12,12,0,2,9.87
1088,8,10,12,12,-1.12,10,8,0,9,13.6
970,8,8,12,9,0.5,12,12,0,2,10.91
1966,8,8,12,10,-1.08,9,12,1,8,6.05
1288,8,9,12,11,0.0,12,12,0,1,7.69
1422,8,7,12,9,-0.26,12,12,0,3,8.85
1030,8,10,19,5,1.44,17,17,1,2,10.28
422,8,7,11,12,-2.02,9,8,0,6,3.22
1872,8,8,12,9,0.7,11,11,0,2,14.73
246,8,8,12,10,0.03,12,14,0,1,9.3
689,8,11,9,12,-1.0,8,8,0,6,3.32
1296,8,13,12,13,0.18,10,16,0,2,1.31
1102,8,13,13,14,1.39,12,11,0,3,8.25
468,8,10,12,7,0.09,12,12,0,2,12.68
940,8,12,14,12,1.24,12,10,0,2,8.0
671,8,7,12,9,-0.11,15,12,0,1,8.58
202,8,13,10,15,-1.38,13,14,0,2,10.8
1869,8,8,12,8,0.06,11,12,0,1,10.38
614,8,12,16,10,1.39,10,12,0,4,16.28
1195,8,13,14,12,0.39,16,14,1,4,9.49
870,8,10,15,7,1.05,15,16,0,5,13.07
1061,8,8,13,10,-1.64,3,1,0,8,19.49
234,8,7,12,11,-0.35,8,8,0,1,19.69
610,8,12,17,11,0.48,6,13,0,11,12.3
1868,8,12,12,13,-0.36,12,15,0,13,6.82
1769,8,7,12,9,0.46,12,10,0,4,7.24
1191,8,12,12,12,-0.58,12,12,0,6,10.28
563,8,7,12,7,0.94,12,12,1,2,12.18
1888,8,11,10,13,-1.13,12,12,1,4,25.03
369,8,13,15,12,0.67,16,20,0,4,22.87
2154,8,11,12,15,0.15,12,8,0,5,4.39
1353,8,9,11,14,-0.64,12,12,0,6,14.15
985,8,14,10,14,-0.53,9,12,0,2,11.13
969,8,11,11,12,-0.58,12,11,1,0,7.39
1742,8,14,9,17,-1.48,7,6,0,2,8.41
105,8,10,15,7,-0.02,12,8,0,2,7.77
1576,8,7,12,10,-0.42,14,6,0,3,20.09
617,8,11,16,8,0.07,12,12,0,2,17.99
1837,8,12,12,9,-0.19,12,11,0,3,11.36
908,8,12,11,11,0.12,12,14,0,3,14.73
659,8,10,12,10,-0.02,12,14,0,1,10.8
1477,8,9,13,8,0.72,12,8,0,1,2.46
1313,8,8,12,9,-0.11,12,18,0,4,9.78
1658,8,7,12,11,0.42,12,12,0,3,5.87
1070,8,13,12,12,1.01,14,12,0,3,17.81
207,8,14,17,11,1.25,16,13,1,0,15.96
1262,8,14,16,14,0.79,12,12,0,1,10.8
777,8,9,12,8,1.42,7,12,0,5,4.53
2060,8,9,12,9,-1.13,12,16,0,1,4.95
1922,8,13,10,18,-3.96,6,6,1,4,10.28
1072,8,11,12,11,-0.19,9,12,0,2,9.68
1143,8,7,11,11,-0.04,12,10,0,4,9.49
1142,8,10,9,12,-0.19,14,14,1,2,9.39
1515,8,12,12,15,-0.61,10,9,0,6,8.41
357,8,7,11,12,-1.44,12,7,0,1,5.37
53,8,11,15,8,0.98,13,12,0,0,14.01
2144,8,11,10,12,0.17,12,12,0,2,5.21
1530,8,9,10,15,-0.77,12,9,1,1,8.08
1382,8,10,13,11,0.62,12,12,0,5,20.29
1563,8,14,16,8,0.48,12,12,0,2,17.81
1073,8,10,12,8,-0.73,12,12,0,3,12.81
1661,8,12,10,14,-0.41,11,12,0,3,10.18
1248,8,14,12,15,0.51,14,14,0,3,35.52
1901,8,12,14,8,-1.1,8,12,0,0,9.97
100,8,12,12,10,-1.0,12,12,0,2,8.25
2025,8,11,12,12,-0.52,0,0,0,4,11.13
434,8,7,13,11,0.31,12,10,0,1,8.0
33,8,10,12,15,0.18,6,7,0,3,14.88
2132,8,14,15,9,0.79,12,20,0,1,12.06
1337,8,13,12,16,0.61,17,12,0,1,21.33
1845,8,10,12,13,-0.52,12,12,0,0,5.81
1404,8,11,12,9,0.3,9,11,0,1,17.81
1082,8,10,15,9,1.33,16,18,0,3,17.46
308,8,10,12,8,-0.5,12,12,0,6,9.87
519,8,12,11,15,-0.8,12,12,0,0,5.7
1253,8,13,13,10,0.46,14,13,0,2,18.17
1075,8,14,16,11,-1.07,12,12,0,6,13.2
1340,8,13,13,15,0.04,6,4,1,5,14.88
1640,8,9,12,9,-0.56,12,12,0,4,10.49
1089,8,10,12,11,0.79,12,12,0,4,9.97
846,8,14,11,12,-2.09,12,9,0,2,5.7
1124,8,13,9,13,-1.45,12,11,0,4,3.97
204,8,8,12,9,0.49,12,18,0,1,12.68
967,8,14,19,9,1.58,15,7,0,2,67.36
749,8,8,12,12,-0.25,12,12,0,1,8.41
973,8,10,12,9,-0.01,10,8,0,4,12.81
1633,8,11,12,10,1.45,16,14,1,4,12.55
286,8,14,16,9,0.55,16,16,0,6,11.25
