absent,aide,black,boy,freelunch,id,mathscore,readscore,regular,schid,schrural,schurban,small,tchexper,tchid,tchmasters,tchwhite,totalscore,white_asian
2.0,0,1.0,0.0,1.0,19092,520,455,0,244746,0.0,1.0,1,5.0,24474603,0.0,1.0,975.0,0.0
3.0,0,0.0,0.0,1.0,19094,559,474,1,168211,1.0,0.0,0,10.0,16821101,0.0,1.0,1033.0,1.0
5.0,0,1.0,1.0,1.0,19097,423,398,1,244723,0.0,1.0,0,8.0,24472305,1.0,1.0,821.0,0.0
10.0,0,1.0,0.0,1.0,19100,468,431,0,244736,0.0,1.0,1,6.0,24473603,0.0,1.0,899.0,0.0
10.0,0,0.0,0.0,0.0,19103,500,440,0,262937,0.0,0.0,1,18.0,26293703,1.0,1.0,940.0,1.0
2.0,0,1.0,0.0,1.0,19104,459,421,0,244746,0.0,1.0,1,5.0,24474603,0.0,1.0,880.0,0.0
5.0,0,1.0,0.0,1.0,19105,439,414,0,166203,0.0,1.0,1,1.0,16620304,0.0,1.0,853.0,0.0
18.0,0,0.0,1.0,1.0,19108,434,393,1,261927,1.0,0.0,0,11.0,26192704,1.0,1.0,827.0,1.0
21.0,0,0.0,1.0,0.0,19110,444,391,1,261927,1.0,0.0,0,13.0,26192702,1.0,1.0,835.0,1.0
15.0,1,1.0,1.0,1.0,19111,429,407,0,244723,0.0,1.0,0,6.0,24472304,0.0,1.0,836.0,0.0
8.0,0,1.0,1.0,1.0,19112,449,411,1,244723,0.0,1.0,0,8.0,24472305,1.0,1.0,860.0,0.0
63.0,0,1.0,0.0,1.0,19114,494,458,1,244746,0.0,1.0,0,5.0,24474602,0.0,1.0,952.0,0.0
2.0,1,1.0,0.0,1.0,19115,528,500,0,244736,0.0,1.0,0,11.0,24473601,0.0,1.0,1028.0,0.0
20.0,1,1.0,1.0,1.0,19116,454,414,0,244796,0.0,1.0,0,3.0,24479604,0.0,0.0,868.0,0.0
2.0,1,1.0,1.0,1.0,19117,454,414,0,244723,0.0,1.0,0,17.0,24472301,1.0,1.0,868.0,0.0
10.0,0,1.0,1.0,1.0,19118,454,422,0,244723,0.0,1.0,1,2.0,24472302,0.0,0.0,876.0,0.0
18.0,0,1.0,1.0,1.0,19119,520,405,1,244736,0.0,1.0,0,0.0,24473602,0.0,1.0,925.0,0.0
10.0,1,1.0,1.0,1.0,19120,418,411,0,244723,0.0,1.0,0,6.0,24472304,0.0,1.0,829.0,0.0
9.0,0,1.0,0.0,1.0,19122,454,421,1,244831,0.0,0.0,0,18.0,24483102,0.0,0.0,875.0,0.0
8.0,0,1.0,0.0,1.0,19123,484,411,0,244723,0.0,1.0,1,2.0,24472302,0.0,0.0,895.0,0.0
8.0,1,1.0,1.0,1.0,19124,463,439,0,244774,0.0,1.0,0,0.0,24477401,0.0,1.0,902.0,0.0
24.0,0,1.0,1.0,1.0,19125,506,456,0,244831,0.0,0.0,1,12.0,24483101,0.0,0.0,962.0,0.0
7.0,0,1.0,1.0,1.0,19127,444,411,1,244736,0.0,1.0,0,0.0,24473602,0.0,1.0,855.0,0.0
24.0,1,0.0,1.0,1.0,19128,528,440,0,244831,0.0,0.0,0,2.0,24483103,0.0,1.0,968.0,1.0
5.0,0,1.0,0.0,1.0,19129,576,497,0,244755,0.0,1.0,1,3.0,24475507,0.0,0.0,1073.0,0.0
5.0,0,1.0,0.0,1.0,19130,602,461,1,244806,0.0,1.0,0,6.0,24480605,0.0,0.0,1063.0,0.0
13.0,0,1.0,0.0,1.0,19131,463,393,1,244723,0.0,1.0,0,8.0,24472305,1.0,1.0,856.0,0.0
21.0,1,1.0,0.0,1.0,19132,418,398,0,244755,0.0,1.0,0,7.0,24475502,0.0,1.0,816.0,0.0
8.0,0,1.0,1.0,1.0,19133,429,393,0,244755,0.0,1.0,1,9.0,24475503,0.0,0.0,822.0,0.0
0.0,1,1.0,1.0,1.0,19134,454,408,0,244746,0.0,1.0,0,17.0,24474601,1.0,1.0,862.0,0.0
21.0,0,0.0,1.0,0.0,19135,513,416,1,225585,1.0,0.0,0,13.0,22558501,1.0,1.0,929.0,1.0
4.0,0,1.0,1.0,1.0,19136,500,468,0,244746,0.0,1.0,1,5.0,24474603,0.0,1.0,968.0,0.0
6.0,0,1.0,1.0,0.0,19139,484,443,0,244727,0.0,0.0,1,21.0,24472701,0.0,1.0,927.0,0.0
10.0,0,0.0,1.0,0.0,19140,494,439,0,262937,0.0,0.0,1,8.0,26293704,1.0,1.0,933.0,1.0
21.0,0,0.0,0.0,0.0,19149,468,424,1,261927,1.0,0.0,0,11.0,26192704,1.0,1.0,892.0,1.0
3.0,0,0.0,1.0,0.0,19236,520,427,1,218562,0.0,1.0,0,0.0,21856204,0.0,1.0,947.0,1.0
7.0,0,1.0,0.0,1.0,19258,444,443,0,244708,0.0,1.0,1,1.0,24470802,0.0,0.0,887.0,0.0
3.0,1,0.0,1.0,0.0,19264,459,427,0,205488,0.0,0.0,0,0.0,20548801,0.0,1.0,886.0,1.0
1.0,1,1.0,0.0,1.0,19274,576,440,0,244806,0.0,1.0,0,20.0,24480602,0.0,0.0,1016.0,0.0
0.0,0,0.0,1.0,0.0,19282,494,470,1,262937,0.0,0.0,0,15.0,26293702,1.0,1.0,964.0,1.0
4.0,1,0.0,0.0,0.0,19283,506,437,0,262937,0.0,0.0,0,16.0,26293701,0.0,1.0,943.0,1.0
30.0,0,0.0,1.0,1.0,19300,478,405,1,208503,1.0,0.0,0,8.0,20850301,1.0,1.0,883.0,1.0
7.0,1,1.0,1.0,1.0,19301,468,424,0,244723,0.0,1.0,0,17.0,24472301,1.0,1.0,892.0,0.0
6.0,0,0.0,0.0,0.0,19316,520,414,1,205491,0.0,0.0,0,3.0,20549103,0.0,1.0,934.0,1.0
16.0,0,0.0,0.0,1.0,19329,520,439,0,168214,1.0,0.0,1,6.0,16821401,0.0,1.0,959.0,1.0
61.0,1,0.0,0.0,1.0,19390,576,538,0,261927,1.0,0.0,0,11.0,26192701,1.0,1.0,1114.0,1.0
7.0,0,0.0,0.0,0.0,19397,478,458,0,169229,0.0,0.0,1,10.0,16922905,0.0,0.0,936.0,1.0
5.0,0,0.0,0.0,1.0,19430,418,400,0,234628,1.0,0.0,1,10.0,23462804,1.0,1.0,818.0,1.0
0.0,0,0.0,1.0,0.0,19431,489,545,1,221571,1.0,0.0,0,3.0,22157101,0.0,0.0,1034.0,1.0
2.0,1,1.0,0.0,1.0,19432,489,428,0,244745,0.0,0.0,0,5.0,24474501,0.0,0.0,917.0,0.0
20.0,0,1.0,1.0,0.0,19433,528,443,1,244799,0.0,0.0,0,6.0,24479904,0.0,1.0,971.0,0.0
11.0,0,0.0,1.0,1.0,19435,506,408,1,257899,1.0,0.0,0,12.0,25789904,1.0,1.0,914.0,1.0
10.0,0,0.0,1.0,0.0,19437,528,490,0,159171,1.0,0.0,1,6.0,15917104,0.0,1.0,1018.0,1.0
11.0,1,0.0,1.0,0.0,19438,547,565,0,193422,1.0,0.0,0,9.0,19342201,0.0,1.0,1112.0,1.0
7.0,0,0.0,1.0,0.0,19439,626,467,0,262937,0.0,0.0,1,18.0,26293703,1.0,1.0,1093.0,1.0
13.0,0,0.0,0.0,0.0,19444,489,421,1,228606,1.0,0.0,0,13.0,22860602,0.0,1.0,910.0,1.0
9.0,1,0.0,1.0,0.0,19449,528,414,0,193423,1.0,0.0,0,12.0,19342303,1.0,1.0,942.0,1.0
28.0,0,0.0,0.0,0.0,19452,559,500,0,164198,1.0,0.0,1,12.0,16419802,1.0,1.0,1059.0,1.0
29.0,0,0.0,1.0,0.0,19456,429,418,0,169219,0.0,0.0,1,14.0,16921901,0.0,1.0,847.0,1.0
21.0,1,1.0,1.0,1.0,19457,444,400,0,205490,0.0,1.0,0,11.0,20549002,0.0,1.0,844.0,0.0
12.0,0,0.0,0.0,1.0,19459,459,440,1,234628,1.0,0.0,0,8.0,23462805,0.0,1.0,899.0,1.0
28.0,0,0.0,1.0,0.0,19461,459,419,1,244831,0.0,0.0,0,18.0,24483102,0.0,0.0,878.0,1.0
5.0,0,0.0,1.0,0.0,19462,494,467,1,201449,1.0,0.0,0,10.0,20144905,0.0,1.0,961.0,1.0
4.0,0,0.0,1.0,0.0,19465,576,485,0,264945,0.0,0.0,1,5.0,26494504,0.0,1.0,1061.0,1.0
4.0,0,1.0,1.0,1.0,19466,520,428,0,244723,0.0,1.0,1,2.0,24472302,0.0,0.0,948.0,0.0
4.0,0,0.0,0.0,0.0,19467,489,461,1,165199,0.0,1.0,0,3.0,16519902,0.0,1.0,950.0,1.0
3.0,0,0.0,1.0,0.0,19468,463,455,1,264945,0.0,0.0,0,3.0,26494503,0.0,1.0,918.0,1.0
9.0,0,0.0,0.0,1.0,19469,513,440,0,159171,1.0,0.0,1,6.0,15917104,0.0,1.0,953.0,1.0
3.0,0,0.0,0.0,1.0,19470,494,437,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,931.0,1.0
9.0,0,0.0,1.0,0.0,19474,468,411,1,264945,0.0,0.0,0,3.0,26494503,0.0,1.0,879.0,1.0
7.0,1,0.0,1.0,0.0,19475,449,405,0,221571,1.0,0.0,0,7.0,22157105,0.0,1.0,854.0,1.0
10.0,1,0.0,0.0,1.0,19476,449,428,0,189378,1.0,0.0,0,5.0,18937803,1.0,1.0,877.0,1.0
5.0,0,1.0,0.0,1.0,19477,434,434,0,244708,0.0,1.0,1,1.0,24470802,0.0,0.0,868.0,0.0
3.0,0,1.0,0.0,1.0,19478,439,458,0,244708,0.0,1.0,1,1.0,24470802,0.0,0.0,897.0,0.0
13.0,0,0.0,0.0,1.0,19479,449,407,0,259915,1.0,0.0,1,11.0,25991501,1.0,1.0,856.0,1.0
18.0,1,0.0,0.0,0.0,19481,454,410,0,205489,0.0,0.0,0,3.0,20548903,0.0,1.0,864.0,1.0
6.0,0,0.0,0.0,0.0,19483,506,458,1,164198,1.0,0.0,0,4.0,16419803,1.0,1.0,964.0,1.0
15.0,1,0.0,1.0,0.0,19484,454,416,0,193423,1.0,0.0,0,12.0,19342303,1.0,1.0,870.0,1.0
3.0,0,0.0,1.0,0.0,19485,494,451,0,244801,0.0,0.0,1,5.0,24480102,0.0,1.0,945.0,1.0
9.0,0,0.0,1.0,0.0,19486,463,467,0,189382,0.0,0.0,1,7.0,18938204,1.0,1.0,930.0,1.0
3.0,1,0.0,0.0,0.0,19487,513,453,0,262937,0.0,0.0,0,16.0,26293701,0.0,1.0,966.0,1.0
9.0,0,0.0,1.0,1.0,19489,412,411,1,261927,1.0,0.0,0,11.0,26192704,1.0,1.0,823.0,1.0
15.0,1,0.0,1.0,1.0,19491,459,427,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,886.0,1.0
15.0,1,0.0,1.0,0.0,19496,468,434,0,173312,1.0,0.0,0,13.0,17331203,0.0,1.0,902.0,1.0
10.0,0,0.0,0.0,1.0,19497,536,470,0,201449,1.0,0.0,1,7.0,20144906,0.0,1.0,1006.0,1.0
5.0,0,1.0,0.0,1.0,19501,449,395,1,244708,0.0,1.0,0,3.0,24470804,0.0,0.0,844.0,0.0
1.0,1,1.0,1.0,1.0,19502,576,463,0,244806,0.0,1.0,0,10.0,24480606,0.0,0.0,1039.0,0.0
9.0,0,1.0,1.0,1.0,19503,439,408,1,244755,0.0,1.0,0,1.0,24475504,0.0,0.0,847.0,0.0
0.0,0,1.0,1.0,1.0,19504,536,483,1,244806,0.0,1.0,0,12.0,24480604,0.0,0.0,1019.0,0.0
4.0,0,0.0,0.0,1.0,19505,547,495,1,159171,1.0,0.0,0,16.0,15917105,1.0,1.0,1042.0,1.0
0.0,0,0.0,1.0,0.0,19507,489,458,0,205488,0.0,0.0,1,4.0,20548803,1.0,1.0,947.0,1.0
24.0,0,1.0,0.0,1.0,19509,454,382,1,128079,1.0,0.0,0,8.0,12807901,0.0,1.0,836.0,0.0
1.0,1,1.0,1.0,0.0,19510,463,439,0,244776,0.0,1.0,0,5.0,24477603,0.0,0.0,902.0,0.0
38.0,1,1.0,1.0,1.0,19512,384,419,0,180344,0.0,1.0,0,0.0,18034402,0.0,1.0,803.0,0.0
8.0,1,0.0,0.0,0.0,19514,463,422,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,885.0,1.0
1.0,0,1.0,0.0,0.0,19517,468,405,1,244799,0.0,0.0,0,6.0,24479904,0.0,1.0,873.0,0.0
6.0,0,0.0,1.0,0.0,19518,494,450,0,262937,0.0,0.0,1,18.0,26293703,1.0,1.0,944.0,1.0
6.0,1,0.0,0.0,0.0,19520,454,390,0,123056,1.0,0.0,0,4.0,12305601,0.0,1.0,844.0,0.0
9.0,1,0.0,1.0,1.0,19522,494,416,0,161176,1.0,0.0,0,2.0,16117602,0.0,1.0,910.0,1.0
27.0,0,0.0,1.0,1.0,19523,473,443,0,203452,1.0,0.0,1,19.0,20345203,0.0,1.0,916.0,1.0
24.0,0,0.0,1.0,1.0,19524,489,430,0,212522,0.0,1.0,1,17.0,21252204,1.0,1.0,919.0,1.0
2.0,0,0.0,0.0,1.0,19525,434,390,1,257899,1.0,0.0,0,12.0,25789904,1.0,1.0,824.0,1.0
4.0,0,0.0,0.0,0.0,19526,478,445,1,169231,0.0,1.0,0,3.0,16923103,1.0,0.0,923.0,1.0
14.0,0,1.0,0.0,1.0,19527,429,407,0,244776,0.0,1.0,1,6.0,24477601,1.0,1.0,836.0,0.0
1.0,0,1.0,0.0,1.0,19595,520,431,0,244806,0.0,1.0,1,1.0,24480601,0.0,1.0,951.0,0.0
6.0,1,0.0,0.0,0.0,19625,478,416,0,189378,1.0,0.0,0,5.0,18937803,1.0,1.0,894.0,1.0
9.0,1,0.0,1.0,0.0,19660,520,455,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,975.0,1.0
13.0,0,0.0,1.0,0.0,19704,478,421,0,225585,1.0,0.0,1,15.0,22558502,0.0,1.0,899.0,1.0
9.0,1,1.0,0.0,1.0,19723,547,447,0,244806,0.0,1.0,0,10.0,24480606,0.0,0.0,994.0,0.0
14.0,0,0.0,0.0,1.0,19761,478,408,0,221571,1.0,0.0,1,3.0,22157102,0.0,1.0,886.0,1.0
14.0,1,0.0,0.0,0.0,19774,528,565,0,262937,0.0,0.0,0,16.0,26293701,0.0,1.0,1093.0,1.0
6.0,0,0.0,0.0,0.0,19782,547,483,1,168211,1.0,0.0,0,10.0,16821101,0.0,1.0,1030.0,1.0
6.0,0,0.0,0.0,0.0,19783,484,424,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,908.0,1.0
10.0,1,1.0,1.0,1.0,19784,528,463,0,244745,0.0,0.0,0,5.0,24474501,0.0,0.0,991.0,0.0
3.0,0,0.0,0.0,1.0,19786,494,436,0,189378,1.0,0.0,1,12.0,18937804,0.0,1.0,930.0,1.0
4.0,0,0.0,0.0,0.0,19787,463,413,0,189378,1.0,0.0,1,12.0,18937804,0.0,1.0,876.0,1.0
6.0,0,0.0,1.0,0.0,19790,528,448,0,264945,0.0,0.0,1,8.0,26494505,1.0,1.0,976.0,1.0
3.0,1,1.0,1.0,0.0,19791,405,411,0,205490,0.0,1.0,0,11.0,20549002,0.0,1.0,816.0,0.0
5.0,1,0.0,0.0,1.0,19792,547,445,0,161183,1.0,0.0,0,10.0,16118304,1.0,1.0,992.0,1.0
19.0,0,0.0,1.0,1.0,19793,439,384,0,257899,1.0,0.0,1,13.0,25789902,1.0,1.0,823.0,1.0
4.0,0,1.0,0.0,1.0,19794,489,465,1,244806,0.0,1.0,0,12.0,24480604,0.0,0.0,954.0,0.0
13.0,0,0.0,1.0,0.0,19795,520,447,1,257899,1.0,0.0,0,12.0,25789904,1.0,1.0,967.0,1.0
6.0,0,0.0,0.0,0.0,19798,626,467,0,244801,0.0,0.0,1,20.0,24480104,1.0,1.0,1093.0,1.0
13.0,1,1.0,1.0,1.0,19799,468,434,0,252885,1.0,0.0,0,9.0,25288504,0.0,1.0,902.0,0.0
1.0,1,0.0,1.0,1.0,19804,513,445,0,244745,0.0,0.0,0,5.0,24474501,0.0,0.0,958.0,1.0
6.0,0,0.0,0.0,1.0,19806,478,424,0,169231,0.0,1.0,1,9.0,16923102,0.0,1.0,902.0,1.0
17.0,0,0.0,0.0,0.0,19807,444,425,0,205489,0.0,0.0,1,10.0,20548904,0.0,1.0,869.0,1.0
10.0,1,0.0,0.0,0.0,19809,500,467,0,159171,1.0,0.0,0,10.0,15917101,0.0,1.0,967.0,1.0
45.0,0,0.0,1.0,0.0,19810,478,437,0,166203,0.0,1.0,1,1.0,16620304,0.0,1.0,915.0,1.0
12.0,0,1.0,1.0,0.0,19812,500,421,1,189396,1.0,0.0,0,4.0,18939602,0.0,1.0,921.0,0.0
14.0,0,0.0,1.0,0.0,19813,468,433,0,189378,1.0,0.0,1,2.0,18937802,0.0,1.0,901.0,1.0
9.0,0,0.0,0.0,1.0,19814,412,395,1,221571,1.0,0.0,0,13.0,22157103,1.0,1.0,807.0,0.0
9.0,0,1.0,0.0,1.0,19816,434,421,1,244723,0.0,1.0,0,8.0,24472305,1.0,1.0,855.0,0.0
6.0,1,0.0,1.0,1.0,19817,454,442,0,253888,1.0,0.0,0,13.0,25388801,0.0,1.0,896.0,1.0
23.0,0,0.0,0.0,0.0,19820,500,428,1,128076,0.0,0.0,0,8.0,12807602,0.0,1.0,928.0,1.0
12.0,1,0.0,0.0,1.0,19822,459,433,0,257899,1.0,0.0,0,12.0,25789905,1.0,1.0,892.0,1.0
12.0,0,0.0,0.0,0.0,19823,459,437,0,257899,1.0,0.0,1,8.0,25789903,0.0,1.0,896.0,1.0
9.0,0,0.0,0.0,0.0,19824,468,411,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,879.0,1.0
9.0,0,0.0,0.0,0.0,19826,500,425,1,189378,1.0,0.0,0,17.0,18937801,1.0,1.0,925.0,1.0
12.0,0,0.0,1.0,0.0,19827,576,545,0,203452,1.0,0.0,1,19.0,20345203,0.0,1.0,1121.0,1.0
6.0,0,0.0,1.0,1.0,19829,478,422,1,159171,1.0,0.0,0,10.0,15917103,0.0,1.0,900.0,1.0
24.0,0,0.0,1.0,0.0,19830,494,447,1,169219,0.0,0.0,0,12.0,16921902,1.0,1.0,941.0,1.0
4.0,0,1.0,0.0,0.0,19831,439,478,0,173312,1.0,0.0,1,11.0,17331201,0.0,1.0,917.0,0.0
4.0,1,0.0,1.0,0.0,19834,449,422,0,189378,1.0,0.0,0,5.0,18937803,1.0,1.0,871.0,1.0
3.0,0,0.0,0.0,0.0,19835,444,431,0,189378,1.0,0.0,1,12.0,18937804,0.0,1.0,875.0,1.0
2.0,0,1.0,1.0,1.0,19838,444,402,1,244745,0.0,0.0,0,1.0,24474503,0.0,0.0,846.0,0.0
4.0,0,0.0,0.0,1.0,19839,418,395,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,813.0,1.0
8.0,0,0.0,0.0,1.0,19840,459,400,0,205488,0.0,0.0,1,4.0,20548803,1.0,1.0,859.0,1.0
17.0,1,0.0,0.0,1.0,19866,449,437,0,225585,1.0,0.0,0,13.0,22558504,1.0,1.0,886.0,1.0
24.0,0,0.0,0.0,1.0,19867,528,424,0,244831,0.0,0.0,1,12.0,24483101,0.0,0.0,952.0,1.0
,0,0.0,0.0,0.0,19884,463,456,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,919.0,1.0
11.0,1,0.0,0.0,1.0,19887,459,408,0,161183,1.0,0.0,0,10.0,16118302,1.0,1.0,867.0,1.0
3.0,1,0.0,1.0,0.0,19895,528,445,0,231616,1.0,0.0,0,12.0,23161601,0.0,1.0,973.0,1.0
10.0,0,0.0,1.0,1.0,19899,468,418,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,886.0,1.0
0.0,1,0.0,1.0,0.0,19901,439,411,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,850.0,1.0
27.0,0,0.0,1.0,0.0,19902,459,414,1,216536,1.0,0.0,0,1.0,21653605,0.0,1.0,873.0,1.0
0.0,1,0.0,0.0,0.0,19912,463,437,0,164198,1.0,0.0,0,13.0,16419801,1.0,1.0,900.0,1.0
10.0,0,0.0,0.0,0.0,20052,513,439,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,952.0,1.0
13.0,0,0.0,1.0,1.0,20097,484,405,1,162184,1.0,0.0,0,4.0,16218401,0.0,1.0,889.0,1.0
11.0,0,1.0,1.0,1.0,20102,513,445,0,228606,1.0,0.0,1,14.0,22860604,0.0,1.0,958.0,0.0
20.0,0,0.0,1.0,1.0,20103,478,445,1,244745,0.0,0.0,0,1.0,24474503,0.0,0.0,923.0,1.0
3.0,0,0.0,1.0,1.0,20104,489,425,0,161176,1.0,0.0,1,6.0,16117604,0.0,1.0,914.0,1.0
41.0,1,0.0,1.0,0.0,20105,500,507,0,228606,1.0,0.0,0,8.0,22860601,1.0,1.0,1007.0,1.0
13.0,0,0.0,1.0,0.0,20106,602,472,0,228606,1.0,0.0,1,12.0,22860603,0.0,1.0,1074.0,1.0
5.0,0,0.0,1.0,1.0,20108,528,472,1,244745,0.0,0.0,0,1.0,24474503,0.0,0.0,1000.0,1.0
29.0,0,0.0,1.0,1.0,20109,405,400,0,162184,1.0,0.0,1,6.0,16218403,1.0,1.0,805.0,1.0
22.0,0,0.0,0.0,0.0,20110,576,510,0,169219,0.0,0.0,1,14.0,16921901,0.0,1.0,1086.0,1.0
2.0,0,0.0,0.0,1.0,20111,494,474,1,228606,1.0,0.0,0,13.0,22860602,0.0,1.0,968.0,1.0
5.0,0,0.0,1.0,1.0,20112,536,436,0,228606,1.0,0.0,1,12.0,22860603,0.0,1.0,972.0,1.0
9.0,0,0.0,1.0,0.0,20113,500,433,0,228606,1.0,0.0,1,12.0,22860603,0.0,1.0,933.0,1.0
5.0,1,0.0,0.0,1.0,20114,412,393,0,257899,1.0,0.0,0,12.0,25789905,1.0,1.0,805.0,1.0
12.0,0,0.0,1.0,0.0,20117,454,425,1,221574,1.0,0.0,0,2.0,22157404,0.0,1.0,879.0,1.0
2.0,0,0.0,1.0,0.0,20118,559,443,1,169219,0.0,0.0,0,12.0,16921902,1.0,1.0,1002.0,1.0
18.0,0,0.0,1.0,1.0,20119,473,418,1,162184,1.0,0.0,0,4.0,16218401,0.0,1.0,891.0,1.0
17.0,0,0.0,1.0,0.0,20120,506,456,1,161183,1.0,0.0,0,12.0,16118301,1.0,1.0,962.0,1.0
11.0,0,0.0,0.0,0.0,20121,489,428,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,917.0,1.0
9.0,1,0.0,1.0,0.0,20122,559,495,0,161183,1.0,0.0,0,10.0,16118304,1.0,1.0,1054.0,1.0
28.0,0,0.0,1.0,1.0,20123,478,440,0,169280,0.0,0.0,1,12.0,16928001,1.0,1.0,918.0,1.0
8.0,0,0.0,0.0,0.0,20124,489,472,1,203452,1.0,0.0,0,20.0,20345205,0.0,1.0,961.0,1.0
3.0,0,0.0,1.0,1.0,20125,559,439,1,161183,1.0,0.0,0,8.0,16118305,0.0,1.0,998.0,1.0
22.0,0,0.0,1.0,0.0,20126,559,455,1,264945,0.0,0.0,0,3.0,26494503,0.0,1.0,1014.0,1.0
0.0,0,1.0,0.0,1.0,20127,489,430,0,228606,1.0,0.0,1,14.0,22860604,0.0,1.0,919.0,0.0
4.0,1,0.0,1.0,1.0,20128,449,398,0,162184,1.0,0.0,0,5.0,16218402,1.0,1.0,847.0,1.0
28.0,1,0.0,0.0,1.0,20129,489,427,0,161183,1.0,0.0,0,10.0,16118302,1.0,1.0,916.0,1.0
5.0,0,0.0,1.0,1.0,20130,423,408,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,831.0,1.0
0.0,1,0.0,1.0,1.0,20131,454,390,0,161176,1.0,0.0,0,2.0,16117602,0.0,1.0,844.0,1.0
4.0,0,0.0,0.0,0.0,20132,484,455,0,161176,1.0,0.0,1,6.0,16117604,0.0,1.0,939.0,1.0
9.0,0,0.0,0.0,0.0,20133,459,400,0,161176,1.0,0.0,1,6.0,16117604,0.0,1.0,859.0,1.0
10.0,1,1.0,1.0,0.0,20134,494,437,0,205492,0.0,0.0,0,0.0,20549201,0.0,1.0,931.0,0.0
1.0,0,0.0,0.0,0.0,20135,473,443,1,191411,1.0,0.0,0,13.0,19141103,1.0,1.0,916.0,1.0
5.0,1,0.0,0.0,0.0,20138,602,440,0,228606,1.0,0.0,0,8.0,22860601,1.0,1.0,1042.0,1.0
10.0,1,0.0,1.0,1.0,20143,468,411,0,162184,1.0,0.0,0,5.0,16218402,1.0,1.0,879.0,1.0
3.0,1,0.0,1.0,1.0,20144,454,414,0,123056,1.0,0.0,0,4.0,12305601,0.0,1.0,868.0,1.0
19.0,0,1.0,0.0,0.0,20145,536,434,0,244799,0.0,0.0,1,5.0,24479903,0.0,0.0,970.0,0.0
18.0,0,0.0,1.0,1.0,20146,478,411,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,889.0,1.0
33.0,0,0.0,0.0,1.0,20147,478,410,1,216536,1.0,0.0,0,2.0,21653601,0.0,1.0,888.0,1.0
10.0,0,0.0,1.0,1.0,20148,547,500,0,231616,1.0,0.0,1,9.0,23161602,1.0,1.0,1047.0,1.0
4.0,0,0.0,0.0,1.0,20149,454,407,0,161176,1.0,0.0,1,6.0,16117604,0.0,1.0,861.0,1.0
21.0,0,0.0,0.0,1.0,20150,444,398,0,161176,1.0,0.0,1,20.0,16117601,0.0,1.0,842.0,1.0
13.0,1,0.0,0.0,1.0,20151,449,410,0,161176,1.0,0.0,0,2.0,16117602,0.0,1.0,859.0,1.0
7.0,0,0.0,1.0,0.0,20152,473,408,0,205491,0.0,0.0,1,15.0,20549102,0.0,1.0,881.0,1.0
10.0,1,0.0,0.0,0.0,20153,463,425,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,888.0,1.0
8.0,1,0.0,0.0,0.0,20154,459,448,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,907.0,1.0
3.0,1,0.0,1.0,0.0,20155,468,410,0,161183,1.0,0.0,0,10.0,16118302,1.0,1.0,878.0,1.0
20.0,0,1.0,0.0,1.0,20156,576,474,0,161183,1.0,0.0,1,6.0,16118303,1.0,1.0,1050.0,0.0
9.0,1,0.0,1.0,0.0,20157,576,495,0,169229,0.0,0.0,0,12.0,16922907,1.0,1.0,1071.0,1.0
9.0,0,0.0,1.0,1.0,20159,494,424,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,918.0,1.0
10.0,1,0.0,1.0,0.0,20160,489,450,0,169229,0.0,0.0,0,12.0,16922907,1.0,1.0,939.0,1.0
15.0,0,0.0,1.0,0.0,20162,500,424,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,924.0,1.0
8.0,1,0.0,1.0,0.0,20164,449,407,0,161176,1.0,0.0,0,2.0,16117602,0.0,1.0,856.0,1.0
18.0,1,0.0,0.0,0.0,20165,463,388,0,205489,0.0,0.0,0,3.0,20548903,0.0,1.0,851.0,1.0
8.0,1,0.0,1.0,0.0,20167,528,455,0,128076,0.0,0.0,0,7.0,12807603,0.0,1.0,983.0,1.0
8.0,0,0.0,0.0,1.0,20168,429,395,1,161183,1.0,0.0,0,12.0,16118301,1.0,1.0,824.0,1.0
4.0,1,0.0,1.0,1.0,20169,547,450,0,161183,1.0,0.0,0,10.0,16118302,1.0,1.0,997.0,1.0
0.0,0,1.0,1.0,0.0,20170,506,430,1,205488,0.0,0.0,0,12.0,20548802,0.0,1.0,936.0,0.0
6.0,0,1.0,1.0,1.0,20171,484,393,0,159171,1.0,0.0,1,8.0,15917102,1.0,1.0,877.0,0.0
22.0,0,0.0,1.0,1.0,20172,463,421,0,168214,1.0,0.0,1,6.0,16821401,0.0,1.0,884.0,1.0
