totexp,pclothes,pfood,pfoodaway,pfuel,phealthcare,prent,pschool,ptelephone,pvice
3.5,0.0,0.5714,0.0,0.0429,0.0,0.0,0.1429,0.0,0.0
5.0,0.48,0.26,0.014,0.036,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.75,0.02,0.04,0.0,0.0,0.0,0.0,0.0
7.0,0.1714,0.5714,0.0286,0.0643,0.0,0.0,0.0,0.0,0.0
15.0,0.2133,0.18,0.0,0.0333,0.2,0.0,0.0,0.0,0.0
12.0,0.0,0.25,0.0,0.0083,0.0,0.0,0.0,0.0833,0.0
23.0,0.0,0.1522,0.0,0.0239,0.0,0.0,0.0,0.0,0.0261
20.0,0.124,0.2,0.0,0.125,0.0,0.0,0.0,0.21,0.0
20.5,0.0293,0.4878,0.0039,0.0449,0.0732,0.0,0.0,0.0,0.0
11.5,0.0,0.3043,0.0,0.0348,0.0,0.0,0.0,0.0609,0.0
10.5,0.06,0.4762,0.0095,0.0019,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0385,0.0,0.0054,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.75,0.0,0.075,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.5714,0.0,0.0286,0.0,0.0,0.0,0.2,0.0
8.0,0.0,0.25,0.0063,0.0225,0.0,0.0,0.0,0.0,0.0
8.0,0.0188,0.3125,0.0,0.0725,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.6,0.0,0.04,0.0,0.0,0.0,0.0,0.0
27.5,0.1091,0.3636,0.0,0.0182,0.0436,0.0,0.0,0.0509,0.0
7.0,0.05,0.2857,0.01,0.05,0.0,0.0,0.0,0.0,0.0
3.6,0.4306,0.2778,0.0,0.0556,0.0,0.0,0.0,0.0,0.0
25.5,0.3137,0.1961,0.0,0.0275,0.0333,0.0,0.0,0.0824,0.0
8.5,0.0,0.4706,0.0,0.04,0.0,0.0,0.0,0.0,0.0165
3.5,0.0,0.7143,0.0,0.0457,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.5,0.0,0.013,0.0,0.0,0.0,0.0,0.0
7.0,0.2143,0.4286,0.0,0.0479,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.3333,0.0,0.0556,0.0,0.0,0.0333,0.0156,0.0
12.0,0.2917,0.25,0.025,0.15,0.0,0.0,0.0,0.1167,0.0
8.0,0.25,0.35,0.0,0.0275,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.4118,0.0059,0.1882,0.0,0.0,0.0,0.0329,0.0
14.0,0.0214,0.2143,0.0,0.1714,0.0,0.0,0.0,0.05,0.0
5.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,0.3,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.005
4.0,0.0,0.375,0.0,0.0125,0.25,0.0,0.0,0.0875,0.0
4.0,0.0,0.25,0.125,0.0625,0.0,0.0,0.0,0.0,0.1
5.0,0.0,0.7,0.0,0.06,0.0,0.0,0.0,0.0,0.0
8.5,0.1176,0.4706,0.0,0.0412,0.0,0.0,0.0,0.0824,0.0
5.0,0.0,0.6,0.0,0.03,0.12,0.0,0.0,0.0,0.0
2.5,0.0,0.52,0.1,0.104,0.0,0.0,0.0,0.0,0.0
20.5,0.061,0.1951,0.0,0.0049,0.0,0.0,0.0976,0.0341,0.0
5.0,0.0,0.7,0.08,0.028,0.0,0.0,0.0,0.0,0.0
7.5,0.0933,0.4667,0.0,0.0267,0.0,0.0,0.0,0.032,0.0
5.0,0.0,0.64,0.0,0.06,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0625,0.0,0.005,0.0,0.0,0.0,0.0038,0.0
8.0,0.1063,0.25,0.0,0.0363,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.5333,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
10.0,0.16,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.6,0.0,0.06,0.0,0.0,0.0,0.0,0.0
3.6,0.0,0.4167,0.0,0.0417,0.0222,0.0,0.0,0.0,0.0
20.0,0.3395,0.175,0.014,0.009,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.6364,0.0,0.0636,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.28,0.02,0.12,0.0,0.0,0.032,0.0,0.0
12.1,0.0,0.5785,0.0041,0.0826,0.0,0.0,0.0,0.0,0.0
3.0,0.1333,0.5,0.0333,0.0467,0.1667,0.0,0.0,0.0,0.0
40.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.06,0.25
10.0,0.35,0.3,0.0,0.02,0.0,0.0,0.0,0.06,0.0
5.0,0.0,0.7,0.0,0.06,0.0,0.0,0.008,0.084,0.0
5.0,0.04,0.4,0.03,0.08,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.4167,0.0,0.05,0.0833,0.0,0.0,0.0583,0.0
2.5,0.0,0.4,0.008,0.032,0.0,0.0,0.0,0.0,0.0
45.0,0.1333,0.2,0.0333,0.0309,0.0622,0.0067,0.0,0.0,0.2
1.1,0.0,0.7273,0.0,0.0273,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.3571,0.0,0.0571,0.0,0.0,0.0929,0.0,0.0
4.5,0.0,0.5556,0.0,0.0333,0.0,0.0,0.0,0.0933,0.0
12.0,0.4167,0.25,0.0417,0.0167,0.0,0.0,0.0,0.0,0.0
2.0,0.12,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.7,0.0,0.07,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.5,0.0,0.0583,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.5,0.2,0.16,0.0,0.0,0.0,0.14,0.0
5.5,0.1273,0.5455,0.0,0.0364,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.4,0.0,0.056,0.0,0.0,0.0,0.056,0.0
1.3,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.4211,0.0263,0.0316,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.2667,0.3333,0.04,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.6667,0.0,0.0467,0.0,0.0,0.0,0.0,0.0
4.1,0.0,0.7317,0.0244,0.0732,0.0,0.0,0.0,0.0,0.0488
1.5,0.0,0.5333,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
3.0,0.0667,0.6667,0.0,0.0467,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.4444,0.2222,0.08,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.4286,0.02,0.0371,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.6,0.0,0.04,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.6,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.6,0.0,0.024,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.4375,0.0375,0.015,0.0,0.0,0.0,0.0,0.0
5.5,0.0436,0.3636,0.0473,0.0355,0.0073,0.0,0.0,0.0,0.0
4.0,0.1875,0.375,0.0375,0.025,0.0,0.0,0.0,0.0,0.0
7.0,0.1857,0.3571,0.0071,0.0257,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.4286,0.0,0.0357,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.06,0.0,0.0,0.0,0.05,0.0
7.5,0.0,0.6667,0.0,0.03,0.0,0.0,0.0,0.0,0.0667
5.5,0.0,0.5455,0.0,0.0591,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.3778,0.0222,0.0778,0.0,0.0,0.0,0.0,0.0
5.5,0.0491,0.5455,0.0127,0.0327,0.0,0.0,0.0,0.0,0.0364
4.0,0.0,0.375,0.03,0.075,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.4444,0.0,0.0444,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.8333,0.0,0.0542,0.0,0.0,0.0,0.0,0.0
9.5,0.0368,0.4211,0.0,0.0789,0.0,0.0,0.0358,0.0,0.0
22.0,0.0,0.3636,0.0,0.0136,0.0295,0.0,0.0,0.0318,0.0
6.5,0.0954,0.6154,0.0077,0.0385,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.3333,0.0556,0.0528,0.0,0.0,0.0,0.0156,0.0
7.0,0.0,0.4286,0.0,0.0229,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.7143,0.0,0.0429,0.0286,0.0,0.0,0.0,0.0
1.5,0.2667,0.5333,0.0,0.0933,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.8333,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2.5,0.16,0.56,0.0,0.05,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.9333,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.375,0.0,0.1,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.4444,0.0,0.04,0.0,0.0,0.0,0.0,0.0
6.2,0.1694,0.6452,0.0,0.0323,0.0,0.0,0.0,0.0,0.0
6.0,0.25,0.4167,0.0133,0.0333,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.8,0.0,0.048,0.0,0.0,0.0,0.0,0.0
20.5,0.0937,0.2927,0.0,0.0317,0.0341,0.0,0.0,0.0341,0.0
5.0,0.0,0.46,0.0,0.03,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.625,0.0,0.045,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.48,0.0,0.032,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.6316,0.0053,0.0158,0.0079,0.0,0.0,0.0,0.0
6.0,0.25,0.2667,0.0,0.0583,0.0083,0.0,0.0,0.0,0.0
8.0,0.0875,0.3125,0.0,0.0188,0.0125,0.0,0.0,0.0625,0.0
6.0,0.0,0.375,0.0333,0.05,0.0833,0.0,0.0,0.0,0.0
0.45,0.3333,0.5778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.5,0.0,0.009,0.0,0.0,0.0,0.0,0.0
3.4,0.2353,0.4412,0.0,0.0294,0.1471,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.0333,0.0867,0.0,0.0,0.0,0.0
3.3,0.0152,0.303,0.0,0.0909,0.0242,0.0,0.0,0.0,0.0
4.0,0.0,0.5,0.0,0.025,0.025,0.0,0.0,0.0,0.0
2.7,0.1667,0.5556,0.0,0.037,0.0037,0.0,0.0,0.0,0.0
16.0,0.1981,0.3125,0.0313,0.03,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.45,0.0,0.036,0.07,0.0,0.032,0.0,0.0
2.7,0.0,0.3704,0.0037,0.0259,0.2222,0.0,0.0,0.0,0.0
3.0,0.0,0.1667,0.0,0.0167,0.0,0.0,0.0,0.0,0.0
8.0,0.1875,0.1875,0.0,0.0313,0.0,0.0,0.01,0.0,0.0
7.5,0.2933,0.24,0.0,0.0267,0.0533,0.0,0.0,0.0,0.0427
3.0,0.4133,0.5,0.0,0.055,0.0233,0.0,0.0,0.0,0.0
48.0,0.125,0.1917,0.0,0.0271,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.2333,0.0,0.0267,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.1667,0.0667,0.0,0.0,0.0,0.0
6.5,0.0,0.2308,0.0,0.0385,0.1538,0.0,0.0,0.0,0.0
2.2,0.0,0.5455,0.0,0.0455,0.0182,0.0,0.0,0.0,0.0
2.476,0.1212,0.6058,0.0,0.0565,0.0,0.0,0.0,0.0,0.0
9.0,0.1833,0.3333,0.0,0.0333,0.2556,0.0,0.0,0.0,0.0
6.0,0.1667,0.25,0.0833,0.0667,0.005,0.0,0.0,0.0,0.0
8.2,0.2012,0.1951,0.0244,0.0354,0.0,0.0,0.0488,0.0,0.0
18.0,0.1389,0.1667,0.0,0.0167,0.0333,0.0,0.3333,0.0,0.0
12.0,0.2083,0.4583,0.0417,0.02,0.0042,0.0,0.0,0.0,0.0
40.3,0.0199,0.0993,0.005,0.0199,0.0089,0.0,0.0,0.0,0.0
2.0,0.0,0.2,0.0,0.0375,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.6,0.0,0.032,0.1,0.0,0.0,0.0,0.0
6.0,0.0,0.2667,0.0,0.025,0.0117,0.0,0.0,0.0,0.0167
2.0,0.0,0.5,0.0,0.04,0.0,0.0,0.0,0.0,0.0
4.9,0.0306,0.5714,0.0,0.0245,0.0,0.0,0.0,0.0,0.0
0.9,0.5,0.3333,0.0,0.0556,0.0,0.0,0.0,0.0,0.0
3.2,0.0,0.4688,0.0,0.0281,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.4,0.0,0.02,0.0133,0.0,0.0,0.0,0.0
1.25,0.4,0.4,0.0,0.024,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.3333,0.1,0.0711,0.0056,0.0,0.0,0.0,0.0
6.0,0.0,0.4167,0.025,0.0333,0.0167,0.0,0.0,0.0,0.0
15.0,0.1667,0.2667,0.1,0.0347,0.0113,0.0,0.0,0.0,0.0
5.0,0.0,0.36,0.0,0.016,0.005,0.0,0.0,0.0,0.0
5.0,0.127,0.352,0.0,0.02,0.026,0.0,0.0,0.042,0.0
1.2,0.0,0.6667,0.0,0.0417,0.05,0.0,0.0,0.0,0.0
12.5,0.32,0.34,0.0,0.04,0.012,0.0,0.0,0.064,0.0
6.2,0.0,0.4032,0.0081,0.0306,0.0435,0.0,0.0161,0.0,0.0
2.3,0.2609,0.3478,0.0,0.1304,0.0,0.0,0.0,0.0,0.0
3.4,0.1324,0.4412,0.0,0.0882,0.0294,0.0,0.0,0.0,0.0
7.5,0.04,0.4,0.0,0.0267,0.2267,0.0,0.0,0.0133,0.0
15.0,0.1366,0.3333,0.0,0.0367,0.0,0.0,0.0133,0.0,0.0
10.0,0.05,0.6,0.0,0.035,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.6,0.0,0.025,0.035,0.0,0.006,0.0,0.0
2.1,0.0,0.381,0.0,0.0476,0.0,0.0,0.0,0.0,0.0
14.0,0.1786,0.2143,0.0714,0.0143,0.0143,0.0,0.0,0.0,0.0
3.7,0.0,0.4054,0.0,0.0811,0.0541,0.0,0.0,0.2703,0.0
6.2,0.0,0.1613,0.0323,0.0097,0.0161,0.0,0.0,0.0,0.0
7.0,0.0,0.1429,0.0714,0.0286,0.0,0.0,0.0,0.0,0.0
31.0,0.0968,0.1935,0.0645,0.0135,0.0032,0.0,0.0,0.0245,0.0
27.0,0.0,0.4444,0.0,0.0828,0.0889,0.0926,0.0,0.0,0.0
6.0,0.0783,0.4167,0.0,0.0342,0.0417,0.0,0.0,0.0,0.0
6.7,0.0,0.4478,0.0,0.0075,0.0,0.0,0.0239,0.0,0.0
4.0,0.0,0.375,0.0,0.05,0.0,0.0,0.075,0.0875,0.0
6.3,0.0937,0.6349,0.0,0.0317,0.0032,0.0,0.0159,0.0,0.0
3.5,0.3429,0.2857,0.0,0.1429,0.0143,0.0,0.0,0.0,0.0
4.1,0.0,0.7805,0.0,0.0244,0.0,0.0,0.0,0.0244,0.0
6.0,0.0567,0.3333,0.0,0.05,0.0,0.0667,0.0,0.0233,0.025
5.0,0.0,0.4,0.0,0.036,0.06,0.0,0.0,0.0,0.02
10.0,0.0,0.35,0.0,0.0265,0.028,0.0,0.0,0.0,0.0
15.0,0.16,0.2,0.02,0.003,0.0047,0.0,0.0267,0.0,0.0
48.0,0.1042,0.1667,0.0208,0.0169,0.0073,0.0,0.0,0.0729,0.0
6.5,0.0,0.4615,0.0,0.02,0.1077,0.0,0.0985,0.0,0.0
15.0,0.02,0.1333,0.02,0.0193,0.0333,0.0,0.0,0.0333,0.0
2.5,0.0,0.6,0.0,0.08,0.0,0.0,0.0,0.0,0.0
40.0,0.05,0.15,0.0125,0.0125,0.0025,0.0,0.55,0.014,0.0
16.5,0.0545,0.1818,0.0485,0.0182,0.003,0.0,0.0,0.0473,0.0
7.5,0.0467,0.3333,0.0,0.04,0.0667,0.0,0.02,0.0,0.0
3.6,0.0,0.7222,0.0,0.0556,0.0611,0.0,0.0,0.0389,0.0
3.0,0.0,0.1667,0.0,0.0,0.6667,0.0,0.0,0.0,0.0
6.8,0.0441,0.3676,0.0,0.0221,0.0,0.0,0.0176,0.0,0.3382
6.5,0.1354,0.3077,0.0046,0.0462,0.0,0.0,0.0462,0.0138,0.2769
10.0,0.2,0.28,0.05,0.038,0.01,0.0,0.0,0.0,0.0
4.0,0.0,0.5,0.0,0.0125,0.0,0.0,0.135,0.0,0.0
10.0,0.035,0.25,0.0,0.15,0.02,0.0,0.0,0.07,0.0
1.3,0.0,0.4615,0.0,0.0769,0.0,0.0,0.0923,0.0,0.0
16.0,0.1875,0.1125,0.0313,0.0313,0.0438,0.0,0.0,0.05,0.0
16.0,0.0344,0.375,0.0188,0.0125,0.075,0.0406,0.0,0.0281,0.0
5.0,0.0,0.6,0.0,0.13,0.008,0.0,0.0,0.056,0.0
12.0,0.0,0.4167,0.0,0.0583,0.01,0.0,0.0,0.035,0.0333
2.2,0.0,0.5,0.0,0.1227,0.0,0.0,0.0,0.0273,0.0
8.5,0.0129,0.4118,0.0,0.0882,0.0,0.0,0.0471,0.0,0.0
3.6,0.0,0.5556,0.0,0.0347,0.0,0.0,0.0417,0.0,0.0
4.2,0.0,0.5238,0.0,0.069,0.0,0.0,0.0238,0.0,0.0429
8.8,0.025,0.0227,0.0,0.0,0.0114,0.0,0.0227,0.0,0.0
8.0,0.0,0.375,0.0,0.05,0.0,0.0,0.0,0.035,0.0
8.0,0.05,0.35,0.0125,0.0094,0.0063,0.0,0.0,0.0,0.0625
6.0,0.0833,0.1667,0.05,0.0067,0.0333,0.0,0.0,0.0,0.05
5.0,0.0,0.6,0.004,0.08,0.004,0.0,0.0,0.0,0.004
8.0,0.1875,0.375,0.0,0.05,0.0875,0.0,0.0,0.0,0.0
7.0,0.1399,0.2857,0.0,0.0386,0.0757,0.0,0.0,0.0,0.0
8.5,0.0,0.2118,0.0176,0.0329,0.0235,0.0,0.0,0.0,0.0
6.0,0.0,0.25,0.0833,0.0583,0.025,0.0,0.0,0.0,0.0
8.5,0.2376,0.2588,0.0,0.0706,0.0018,0.0,0.0412,0.0,0.0
3.4,0.1647,0.7353,0.0,0.0265,0.0059,0.0,0.0,0.0,0.0
5.0,0.0,0.64,0.0,0.1,0.04,0.0,0.0,0.0,0.0
8.5,0.0,0.2941,0.0647,0.0471,0.3294,0.0,0.0,0.0,0.0
15.0,0.0867,0.3333,0.0,0.1067,0.01,0.0,0.0013,0.0,0.0
4.2,0.0,0.6667,0.0,0.0143,0.0095,0.0,0.0,0.0,0.0
6.5,0.1538,0.4308,0.0077,0.0615,0.0062,0.0,0.0,0.0,0.0
7.0,0.2857,0.2857,0.0014,0.0357,0.0,0.0,0.0,0.0,0.0786
30.0,0.0,0.2667,0.0333,0.04,0.3333,0.05,0.0,0.02,0.0
10.0,0.06,0.1,0.004,0.035,0.0,0.0,0.0255,0.0,0.0
3.0,0.0,0.5,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.6667,0.0,0.03,0.0,0.0,0.0,0.0,0.0
35.0,0.0571,0.2,0.0,0.0571,0.0334,0.0714,0.2686,0.06,0.0
11.0,0.0,0.1364,0.0,0.0459,0.0,0.0,0.6364,0.0,0.0
7.5,0.0,0.4,0.0,0.056,0.0093,0.0,0.16,0.0,0.0
1.3,0.0,0.7077,0.0,0.0769,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.5385,0.0046,0.0062,0.1538,0.0,0.0154,0.0215,0.1231
5.7,0.2632,0.2632,0.0,0.0526,0.0175,0.0,0.0368,0.0,0.0
5.5,0.2727,0.3636,0.0,0.0455,0.0909,0.0,0.0,0.0,0.0
5.0,0.0,0.36,0.1,0.036,0.008,0.0,0.0,0.0,0.0
0.85,0.2353,0.5882,0.0,0.1388,0.0,0.0,0.0,0.0,0.0
5.0,0.18,0.5,0.0,0.08,0.0,0.0,0.0,0.0,0.0
3.5,0.2257,0.1714,0.0,0.0186,0.1143,0.0,0.0,0.0,0.0
6.0,0.1,0.5,0.0,0.05,0.0167,0.0,0.03,0.0,0.0
5.0,0.0,0.4,0.02,0.06,0.06,0.0,0.0,0.0,0.0
1.2,0.25,0.375,0.0,0.0417,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.4545,0.0227,0.0341,0.0057,0.0,0.0,0.1591,0.0
8.7,0.0,0.5172,0.0,0.023,0.0,0.0,0.069,0.0,0.0
2.5,0.0,0.4,0.0,0.08,0.12,0.0,0.0,0.0,0.0
10.0,0.0,0.4,0.0,0.07,0.08,0.15,0.0,0.0,0.0
1.5,0.0,0.4667,0.0,0.04,0.0,0.0,0.0,0.0,0.02
1.5,0.0,0.3333,0.0,0.0533,0.0133,0.0,0.0,0.0,0.0
5.9,0.0424,0.5085,0.0424,0.022,0.039,0.0,0.0,0.0,0.0
6.0,0.0,0.4167,0.0083,0.0533,0.0033,0.0,0.005,0.0,0.0
10.0,0.0,0.1,0.04,0.01,0.195,0.0,0.0,0.028,0.0
17.5,0.0,0.2857,0.0,0.0229,0.0,0.0,0.0,0.04,0.0
8.3,0.2771,0.3193,0.0,0.0361,0.0386,0.0,0.0,0.0,0.0
10.0,0.12,0.35,0.0,0.032,0.009,0.0,0.12,0.15,0.0
10.0,0.0,0.2,0.0,0.026,0.065,0.0,0.0,0.056,0.0
9.8,0.1122,0.2245,0.051,0.0255,0.0,0.0,0.0612,0.0,0.0
20.0,0.15,0.25,0.0,0.01,0.0,0.0,0.0,0.028,0.0
6.0,0.0,0.3667,0.0,0.0158,0.0333,0.0,0.0833,0.0,0.0
6.14,0.2117,0.1629,0.0,0.0114,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.25,0.0,0.0375,0.0,0.0,0.0,0.0,0.0
14.6,0.0,0.2055,0.0,0.0329,0.0,0.0,0.0,0.0,0.0
3.0,0.1167,0.3333,0.0,0.09,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.5333,0.0,0.0533,0.0017,0.0,0.0,0.0,0.05
1.3,0.1538,0.3846,0.0,0.0385,0.2308,0.0,0.0,0.0,0.0
12.0,0.0,0.25,0.0,0.0833,0.125,0.1667,0.0042,0.0,0.025
6.0,0.1333,0.4167,0.03,0.0567,0.0,0.0,0.045,0.0583,0.0
15.0,0.0,0.5333,0.0,0.15,0.001,0.0,0.016,0.1,0.0
15.0,0.0413,0.3333,0.0,0.0207,0.0707,0.0,0.0467,0.0187,0.0
20.0,0.09,0.3,0.025,0.0075,0.025,0.0,0.01,0.175,0.2
27.0,0.0089,0.3704,0.0,0.0463,0.0,0.1296,0.3007,0.0333,0.0
25.0,0.0,0.316,0.002,0.0616,0.0079,0.34,0.0014,0.0,0.0
12.5,0.084,0.48,0.0,0.172,0.0,0.0,0.0,0.0,0.0
20.0,0.05,0.3,0.0,0.0213,0.005,0.1,0.045,0.21,0.0
17.0,0.0176,0.3615,0.0,0.0865,0.2235,0.0941,0.0,0.0141,0.0259
7.0,0.0,0.3571,0.0,0.2143,0.0,0.0,0.0057,0.0,0.0
20.0,0.15,0.275,0.0,0.053,0.005,0.0,0.0,0.06,0.0
20.0,0.24,0.25,0.015,0.0425,0.01,0.075,0.02,0.18,0.0
10.0,0.06,0.4,0.0,0.3285,0.0,0.05,0.032,0.0,0.0
16.0,0.0,0.375,0.0,0.075,0.0,0.0,0.005,0.0313,0.0
18.8,0.2394,0.2394,0.1064,0.0505,0.0053,0.0,0.0,0.0,0.0
15.0,0.0,0.3667,0.0,0.12,0.0007,0.0,0.14,0.0,0.0
10.0,0.0,0.6,0.0,0.159,0.0,0.0,0.01,0.05,0.0
15.0,0.0667,0.3667,0.0,0.0133,0.0,0.0,0.3333,0.032,0.0
20.0,0.1,0.2,0.025,0.04,0.0,0.0,0.125,0.045,0.0
20.0,0.108,0.3,0.0,0.03,0.1,0.0,0.055,0.035,0.0
20.0,0.275,0.3,0.05,0.04,0.035,0.0,0.15,0.035,0.0
20.8,0.0,0.2788,0.0,0.0962,0.0,0.1779,0.0,0.0,0.0192
1.5,0.0,0.6667,0.0,0.062,0.0,0.0,0.0,0.0,0.0
18.0,0.1111,0.4444,0.0,0.0833,0.0,0.0,0.1389,0.0333,0.0
7.5,0.0,0.4,0.0,0.028,0.0027,0.0,0.0,0.0,0.0
11.0,0.0273,0.3182,0.0,0.0773,0.0091,0.0455,0.0,0.0,0.0
25.0,0.2,0.16,0.04,0.008,0.0,0.0,0.0,0.0,0.0
20.0,0.125,0.25,0.0,0.04,0.0,0.15,0.275,0.021,0.0
10.0,0.04,0.35,0.24,0.0825,0.0,0.0,0.03,0.0,0.0
5.0,0.0,0.3,0.0,0.18,0.0,0.0,0.01,0.0,0.0
24.0,0.0375,0.4167,0.05,0.0292,0.0,0.0,0.0417,0.0208,0.0
7.9,0.1329,0.6329,0.0,0.1962,0.0,0.0,0.0,0.0139,0.0
15.0,0.0333,0.2333,0.1,0.08,0.0,0.0,0.0053,0.0,0.08
10.0,0.0,0.6,0.0,0.0675,0.0,0.16,0.0,0.0,0.0
6.5,0.0,0.7692,0.0,0.1062,0.0385,0.0,0.0,0.0,0.0
15.0,0.1,0.2,0.0667,0.06,0.0133,0.1333,0.0,0.1,0.0
30.0,0.0023,0.5,0.0,0.0467,0.004,0.0,0.2667,0.0023,0.0
10.2,0.0,0.3922,0.0,0.0784,0.0176,0.0,0.0,0.0,0.0
16.0,0.0,0.5,0.075,0.0375,0.0031,0.2813,0.0,0.0,0.0
18.0,0.2056,0.3333,0.0,0.1,0.0133,0.0833,0.0167,0.0156,0.0
18.8,0.1596,0.5319,0.0,0.1064,0.008,0.0,0.0186,0.0,0.0
15.0,0.0,0.2333,0.28,0.1,0.0,0.0167,0.0,0.0,0.0
13.0,0.0,0.6923,0.0,0.0769,0.0,0.0,0.0,0.0108,0.0
21.96,0.0774,0.3188,0.0,0.0556,0.0159,0.0342,0.0068,0.0956,0.0
20.0,0.0,0.175,0.045,0.09,0.12,0.0,0.0135,0.045,0.0
13.0,0.1138,0.3077,0.0,0.3327,0.0062,0.0,0.0,0.0,0.0
5.5,0.0,0.5455,0.0,0.2182,0.0091,0.0,0.0,0.0,0.0
15.0,0.14,0.3667,0.02,0.0667,0.0013,0.0,0.0,0.0,0.0
12.5,0.0,0.36,0.0,0.12,0.0048,0.016,0.2336,0.0,0.04
29.5,0.0253,0.1695,0.0542,0.0475,0.0169,0.0,0.0,0.0237,0.0
4.0,0.175,0.125,0.0,0.0125,0.22,0.3,0.0,0.0,0.0
10.0,0.045,0.5,0.0,0.08,0.0,0.15,0.0,0.042,0.0
4.0,0.0,0.625,0.025,0.0875,0.0,0.0,0.0,0.0125,0.0
20.0,0.1,0.275,0.05,0.05,0.0075,0.05,0.0075,0.0,0.0
9.5,0.0526,0.3158,0.0105,0.0526,0.0737,0.2105,0.0,0.0,0.0316
76.0,0.0,0.2632,0.0,0.0724,0.0,0.0,0.1053,0.0047,0.0184
7.0,0.0,0.2143,0.0,0.0714,0.0,0.0,0.0,0.0,0.0
14.0,0.1429,0.3571,0.0,0.0071,0.0357,0.0,0.0571,0.0,0.0
0.3,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.3333,0.0,0.125,0.0,0.0,0.0,0.0467,0.0
